zip_code,landsqmi,watersqmi,cen10pop,lat,long
75605,79.19,0.2,27823,32.582292,-94.725315
75630,90.53,10.51,2588,32.867565,-94.549481
75631,116.97,1.28,2787,32.249664,-94.45307
75633,318.79,8.5,13977,32.130161,-94.254575
75638,88.56,2.77,6036,33.020475,-94.729699
75639,170.54,0.6,3460,32.293824,-94.169679
75640,84.64,1.91,4652,32.708417,-94.683181
75641,3.33,0,223,32.378409,-94.575786
75642,2.25,0,229,32.371536,-94.176598
75643,68.13,2.46,2074,32.019371,-94.361907
75644,187.44,1.71,11444,32.791087,-94.999833
75645,145.05,1.83,9778,32.688693,-94.871843
75647,75.96,1.13,13196,32.514636,-94.953266
75650,124.18,2.69,8611,32.513277,-94.548846
75651,58.68,0.22,2189,32.664407,-94.538189
75652,175.71,4.32,16638,32.239409,-94.728328
75654,203.12,1.07,12417,32.077773,-94.83013
75656,107.13,0.47,4804,33.011304,-94.572161
75657,335.22,22.47,8246,32.794973,-94.310306
75661,127.36,9.41,2807,32.631317,-94.171261
75662,127.58,0.21,24536,32.384458,-94.870169
75667,84.47,0.27,1021,31.988175,-94.844274
75668,22.79,3.98,1993,32.907075,-94.678637
75669,63.06,1.5,606,32.0388,-94.57588
75670,122.97,0.45,17290,32.569858,-94.418658
75672,237.32,0.72,17097,32.468303,-94.299079
75681,128.41,0.19,2562,31.925449,-94.704029
75682,3.08,0,473,32.250339,-94.936535
75683,56.35,6.83,3914,32.826816,-94.737224
75684,101.01,0.33,7548,32.27702,-94.937157
75686,231.9,12.54,12985,32.966409,-94.952884
75691,93,7.2,4219,32.311915,-94.552
75692,89.77,0.35,5098,32.470839,-94.118039
75693,10.98,0.05,6869,32.53378,-94.86066
75701,15.72,0.03,34373,32.321937,-95.302223
75702,13.64,0.07,27069,32.362434,-95.315262
75703,54.23,0.52,37166,32.235066,-95.321028
75704,67.08,0.67,8684,32.413107,-95.443348
75705,27.69,0.25,2168,32.362631,-95.086688
75706,75.01,1.12,8771,32.469555,-95.307879
75707,51.69,3.9,13711,32.301523,-95.177964
75708,54.77,0.49,7156,32.418412,-95.21307
75709,20.72,0.68,5062,32.304234,-95.390814
75750,46.82,1.59,3937,32.26754,-95.077714
75751,161.03,3.95,17253,32.094348,-95.906047
75752,147.98,4.11,6986,32.244008,-95.807608
75754,124.2,2.01,5783,32.427978,-95.661983
75755,104.39,1.57,5719,32.640639,-95.072192
75756,68.55,0.33,4002,32.30302,-95.601475
75757,87.28,4.85,10022,32.11274,-95.347503
75758,49.37,17.91,9072,32.271436,-95.521442
75759,2.25,0,141,32.035939,-95.418796
75760,130.16,0.14,2614,31.796249,-94.85434
75762,43.54,7.42,12466,32.218325,-95.413415
75763,107.79,7.32,6005,32.042754,-95.523388
75764,1.26,0,233,31.895427,-95.14372
75765,102.14,3.4,7607,32.642043,-95.234859
75766,305.33,5.13,26388,31.945137,-95.256979
75770,120.76,3.28,2776,32.158557,-95.643713
75771,143.99,2.83,18361,32.537897,-95.435716
75773,178.38,5.07,12791,32.681453,-95.447702
75778,56.3,1.09,3254,32.300925,-95.709837
75779,0.86,0,122,31.863226,-95.484612
75780,1.26,0,312,31.99102,-95.091844
75783,121.81,8.76,7219,32.816432,-95.424745
75784,38.6,0.03,658,31.872135,-94.974153
75785,267.49,0.23,11263,31.779325,-95.19267
75788,3.4,0,126,31.825939,-94.925873
75789,188.92,1.68,7593,32.111861,-95.100374
75790,36.76,0.42,4203,32.535169,-95.643977
75791,38.54,2.64,13125,32.221577,-95.220643
75792,94.28,1.4,3518,32.482238,-95.106352
75801,214.6,2.5,16799,31.73452,-95.531381
75803,332.44,4.43,22397,31.881777,-95.679494
75831,255.15,1.34,5386,31.473728,-96.009175
75832,16.65,0.47,66,31.93201,-95.980743
75833,245.18,0.45,3324,31.267759,-95.841229
75835,450,1.68,12012,31.284891,-95.490625
75838,69.94,0.26,666,31.4789,-96.229757
75839,147.44,1.52,5069,31.606693,-95.58334
75840,273.31,4.44,7076,31.782559,-96.093621
75844,359.6,3.2,5718,31.5138,-95.437616
75845,316.75,0.31,3259,31.087456,-95.076849
75846,145.73,6.27,2718,31.329521,-96.152778
75847,242.32,0.22,1859,31.356209,-95.152898
75848,0.2,0,92,31.76524,-96.329922
75849,1.91,0,75,31.417425,-95.481652
75850,71.37,0.14,671,31.136452,-95.934344
75851,259.39,1.05,5050,31.092367,-95.499937
75852,172.24,3.77,3762,30.959521,-95.715509
75853,74.6,0.87,963,31.946003,-95.813468
75855,272.04,2.2,2369,31.557267,-95.863721
75856,25.5,0,196,31.188898,-95.255739
75858,0.46,0,43,31.390774,-95.126653
75859,118.04,18.74,1923,31.89408,-96.236861
75860,169.64,0.53,6644,31.61135,-96.238051
75861,114.53,2,9017,31.851579,-95.888459
75862,246.81,20.98,10091,30.964254,-95.326074
75901,161.47,3.65,29036,31.301706,-94.641414
75904,142.18,1.57,34004,31.340783,-94.82617
75925,236.58,0.71,4179,31.61295,-95.06209
75926,117.63,0.25,1070,31.248085,-94.969099
75928,90.34,0.67,1411,30.671395,-93.71134
75929,132.6,44.93,1599,31.245162,-94.175514
75930,134.78,14.87,2023,31.322048,-94.032614
75931,56.02,20.35,2631,31.113664,-94.021385
75932,125.4,3.7,1437,31.056147,-93.615655
75933,74.36,0.26,1599,30.553812,-93.812696
75934,7.39,0.11,99,30.893277,-94.755703
75935,354.3,3.09,13685,31.732513,-94.19129
75936,125.58,0,889,30.952076,-94.579622
75937,67.21,1.32,994,31.465312,-94.367277
75938,185.98,5.27,2608,30.946401,-94.357637
75939,241.49,0.26,3992,31.013779,-94.79742
75941,84.82,1.4,9105,31.186933,-94.758734
75942,0.41,0.01,115,30.815166,-94.430587
75943,64.16,1.13,1262,31.642378,-94.907231
75944,39.81,20.88,1301,31.325741,-94.385215
75946,138.89,1.58,3578,31.81932,-94.520617
75948,244.91,68.83,6281,31.307588,-93.784103
75949,197.61,21.36,7976,31.230511,-94.509986
75951,393.08,14.69,16134,30.937323,-94.056005
75954,104.5,15.24,3280,31.904341,-94.048094
75956,243,1.25,7623,30.676371,-93.983158
75959,46.53,7.66,923,31.512307,-93.861732
75960,42.96,0.02,913,30.912856,-94.865672
75961,277.15,6.62,14910,31.558383,-94.504452
75962,0.27,0,3029,31.619873,-94.64708
75964,231.83,2.78,20097,31.631742,-94.740721
75965,73.91,0.43,17591,31.723329,-94.628596
75966,270.85,0.82,5371,30.826908,-93.714056
75968,73.41,1.45,1766,31.252292,-93.953926
75969,85.89,0.86,4116,31.445713,-94.887599
75972,360.93,1.78,6620,31.485703,-94.130647
75973,179.14,22.75,2599,31.711247,-93.943111
75974,102.99,2.03,3126,31.958364,-94.239837
75975,143.47,0.9,3699,31.897137,-94.413785
75976,22.72,0.02,827,31.514484,-94.924114
75977,182.97,0.12,750,31.066591,-93.7828
75978,0.55,0,144,31.509051,-94.527216
75979,291.21,4.55,11423,30.748559,-94.38912
75980,161.63,38.21,2836,31.138382,-94.375214
76001,10.33,0,30460,32.635563,-97.148829
76002,7.19,0.05,30269,32.622321,-97.093204
76006,7.56,0.05,22639,32.784952,-97.100052
76008,74.12,0.43,13602,32.695708,-97.631482
76009,98.2,1.75,19759,32.414944,-97.196367
76010,8.94,0,55706,32.722844,-97.080239
76011,8.01,0.04,21594,32.754272,-97.083196
76012,8.18,0.08,25689,32.75513,-97.139242
76013,8.96,0.5,30680,32.719328,-97.155028
76014,5.77,0.01,34072,32.692105,-97.086517
76015,4.28,0,16658,32.692186,-97.133304
76016,8.86,0.99,30852,32.689222,-97.18913
76017,10.39,0.02,44724,32.662513,-97.164024
76018,7.65,0.01,26938,32.665076,-97.096814
76020,66,5.16,27270,32.900196,-97.561179
76021,7.24,0.01,33673,32.852971,-97.130443
76022,2.67,0,13212,32.830658,-97.145157
76023,56.22,0.01,5832,33.041942,-97.597083
76028,77.14,0.14,59744,32.532666,-97.306547
76031,72.48,0.94,17759,32.346162,-97.328079
76033,164,4.56,24819,32.276663,-97.508356
76034,13.06,0.1,22748,32.891787,-97.149641
76035,67.36,0.08,1622,32.562069,-97.631011
76036,45.97,0.07,22352,32.581858,-97.420575
76039,6.52,0.01,32925,32.860285,-97.086028
76040,11.37,0.42,27524,32.814107,-97.091323
76041,11.82,0.11,434,32.237513,-96.842324
76043,137.34,4.01,7071,32.208483,-97.795247
76044,100.97,0.76,3866,32.425936,-97.539874
76048,108.49,5.88,21989,32.421697,-97.811051
76049,100.97,6.98,25130,32.459828,-97.706694
76050,122.07,1.74,5875,32.280923,-97.16076
76051,36.83,4.43,46320,32.925765,-97.071545
76052,45.31,0.11,15995,32.986624,-97.377255
76053,8.04,0.06,28421,32.8172,-97.180586
76054,3.8,0,11764,32.85941,-97.178636
76055,89.06,0.63,3084,32.162639,-97.1549
76058,54.4,0.42,17123,32.474087,-97.422013
76059,2.74,0.01,4881,32.392588,-97.32754
76060,7.4,0.03,6764,32.639648,-97.217476
76061,1.51,0,152,32.503974,-97.188373
76063,51.84,0.2,61361,32.570725,-97.144834
76064,29.87,0.41,1883,32.302367,-97.037219
76065,98.37,1.32,28986,32.469267,-96.99071
76066,86.08,1.4,3142,32.704456,-97.993149
76067,174.4,2.35,22117,32.799602,-98.126806
76070,35.85,1.07,752,32.266222,-97.655141
76071,7.55,0.42,3320,33.00085,-97.444409
76073,84.2,0.16,5327,33.098727,-97.723422
76077,7.31,0.28,590,32.278261,-97.691539
76078,67.19,0.21,8572,33.093365,-97.462793
76082,100.48,0.16,17748,32.970044,-97.733748
76084,50.83,0.29,8327,32.426322,-97.090328
76085,63.85,0.21,8787,32.853068,-97.6966
76086,14.68,0.02,20196,32.754964,-97.791085
76087,186.43,3.87,24746,32.682733,-97.782298
76088,158.63,1,11499,32.848403,-97.903219
76092,22.56,3.05,26669,32.959922,-97.148582
76093,37.03,0.3,2095,32.210496,-97.392571
76102,4.31,0.2,8111,32.759104,-97.329756
76103,5.45,0.03,14572,32.749099,-97.272957
76104,5.86,0,17446,32.728688,-97.317801
76105,5.57,0,22194,32.724047,-97.269432
76106,14.55,0.05,35389,32.816503,-97.359532
76107,10.78,0.13,25917,32.742058,-97.38173
76108,46.69,0.24,38227,32.787009,-97.523856
76109,8.14,0.01,21710,32.70065,-97.386965
76110,5.74,0.05,30434,32.707831,-97.338265
76111,8.25,0.13,21685,32.778499,-97.300112
76112,11.33,0.31,38993,32.747427,-97.217658
76114,9.12,0.06,24741,32.774494,-97.402276
76115,4.66,0.02,20696,32.6785,-97.330511
76116,12.17,0.02,46746,32.720723,-97.447033
76117,10.79,0.11,30645,32.803436,-97.267376
76118,7.57,0.17,13866,32.800434,-97.192762
76119,16.2,1.41,42761,32.691147,-97.262625
76120,9.75,0.45,15283,32.775915,-97.180963
76123,8.1,0.03,29722,32.619833,-97.393562
76126,63.56,5.83,19395,32.635869,-97.503481
76127,2.18,0.02,2003,32.775409,-97.435599
76129,0.11,0,2833,32.708639,-97.363495
76131,15.1,0.07,28374,32.881807,-97.345955
76132,7.33,0.02,24709,32.667305,-97.416615
76133,9.24,0.01,48394,32.652918,-97.379538
76134,7.97,0,23704,32.639029,-97.335106
76135,25.97,7.21,20684,32.847326,-97.482178
76137,13.54,0.09,54911,32.859685,-97.291523
76140,27.87,0.14,26340,32.620058,-97.274934
76148,4.66,0,23331,32.868421,-97.252133
76155,3.46,0,3115,32.823978,-97.048681
76164,3.93,0.02,16748,32.7811,-97.354585
76177,14.45,0.09,4891,32.975361,-97.310486
76179,54.02,6.58,48058,32.913522,-97.433835
76180,9.42,0.04,33444,32.840011,-97.225295
76182,8.78,0,28209,32.88659,-97.208384
76201,5.58,0.03,27107,33.220973,-97.146038
76205,8.46,0.06,18510,33.192632,-97.129266
76207,36.8,0.28,10579,33.227694,-97.183844
76208,27.1,6.78,19782,33.208811,-97.055133
76209,6.54,0,24018,33.231569,-97.109882
76210,16.06,0.46,39556,33.149467,-97.096016
76225,99.68,0.15,3156,33.372433,-97.669953
76226,47.68,0.78,18419,33.114675,-97.173782
76227,79.46,4.43,22141,33.273449,-96.990119
76228,184.93,1.52,1119,33.616915,-98.063303
76230,378.74,4.65,9711,33.520572,-97.95612
76233,62.96,2.2,3235,33.537706,-96.906575
76234,310.75,0.88,15587,33.276319,-97.514178
76238,26.49,0.03,431,33.479016,-97.351845
76239,114.45,0.5,1087,33.516403,-97.540249
76240,369.44,3.14,26120,33.661583,-97.17635
76244,17.18,0.08,60388,32.928037,-97.283914
76245,22.62,5.14,1780,33.830932,-96.839764
76247,71.85,0.3,13098,33.099993,-97.340499
76248,14.43,0.04,34647,32.924009,-97.225148
76249,67.16,1.21,7194,33.278823,-97.302309
76250,8.82,0,937,33.630167,-97.235755
76251,53.02,0.24,731,33.626904,-97.687873
76252,185.03,0.46,2863,33.682081,-97.382855
76253,1.55,0,230,33.615855,-97.310834
76255,262.17,2.35,5411,33.820785,-97.734876
76258,89.29,1.13,6659,33.371246,-96.933242
76259,56.65,0.64,4618,33.198704,-97.311628
76261,67.53,0.1,233,33.793074,-97.963802
76262,45.32,1.05,27648,33.009335,-97.22672
76263,8.59,0.06,44,33.471617,-97.445189
76264,35.65,2.42,1412,33.737974,-96.839543
76265,195.17,0.67,1893,33.741367,-97.535329
76266,120.11,10.83,13495,33.373051,-97.213359
76268,0.58,0,250,33.627623,-96.767394
76270,101.1,0.3,1853,33.455991,-97.751818
76271,39.53,13.01,1352,33.464643,-96.892724
76272,98.92,19.31,4745,33.458028,-97.128552
76273,203.89,8.34,9135,33.743893,-96.936121
76301,11.73,0,16540,33.905544,-98.479881
76302,8.26,0,13206,33.864515,-98.491046
76305,219.06,0.82,4746,34.004783,-98.388757
76306,13.07,0.02,15991,33.943784,-98.523064
76308,8.95,1.43,19677,33.852942,-98.54073
76309,5.56,0,13862,33.894941,-98.54367
76310,179.78,9.61,17989,33.799085,-98.50984
76311,1.67,0,7535,33.969524,-98.509016
76351,191.76,1.69,2035,33.558131,-98.695247
76354,78.48,0.1,11270,34.103273,-98.622467
76357,66.36,0.38,712,34.081265,-98.183817
76360,284.3,2.39,3502,33.963477,-98.961142
76363,61.31,0.01,256,33.47622,-99.544699
76364,68.34,0.16,193,34.042817,-98.992952
76365,532.33,15.52,4831,33.75849,-98.202251
76366,236.13,6.67,2317,33.723849,-98.783672
76367,198.4,3.18,13045,33.973297,-98.721096
76370,107.04,4.28,299,33.527396,-98.884782
76371,104.6,0.04,1606,33.484962,-99.642707
76372,270.59,2.09,974,33.250203,-98.925556
76373,29.08,0.02,162,34.131687,-99.106624
76374,282.22,3.01,4162,33.358657,-98.740056
76377,30.39,0.25,802,34.008308,-98.25932
76379,43.41,2.92,591,33.668251,-98.489098
76380,951.52,33.61,3820,33.621145,-99.243765
76384,476.27,2.03,12991,34.16089,-99.342853
76388,101.98,0.06,203,33.322836,-99.642127
76389,198.95,3.92,1329,33.512628,-98.457627
76401,412.34,2.83,25702,32.282235,-98.196717
76402,0.09,0,847,32.216329,-98.217166
76424,515.05,23.47,8992,32.804272,-98.892466
76426,131.56,15.02,11302,33.166041,-97.845101
76427,56.55,0.62,804,33.158189,-98.377664
76429,106.55,2.96,258,32.759372,-98.666449
76430,359.65,1,2532,32.790131,-99.24184
76431,118.72,1.3,3384,33.315883,-97.857678
76432,95.56,0.2,1370,31.842565,-98.805134
76433,120.11,0.4,1416,32.315739,-98.022849
76435,72.69,0.18,612,32.242637,-98.85714
76436,45.3,0.01,212,31.863402,-98.228103
76437,404.95,1.12,5721,32.401501,-99.035195
76442,446.76,5.98,7545,31.891101,-98.614553
76443,141.46,0.4,1897,32.133831,-99.213349
76444,145.29,1.37,3635,32.124074,-98.573858
76445,67.82,0.16,407,32.298594,-98.552257
76446,419.47,3.98,9000,32.075301,-98.34862
76448,126.19,3.2,5628,32.399119,-98.801051
76449,207.1,16.44,2434,32.904994,-98.324274
76450,461.11,15.22,13258,33.057759,-98.622222
76452,8.93,0.01,75,31.747542,-98.364392
76453,129.89,4.01,1125,32.587603,-98.333604
76454,137.13,0.21,1688,32.21185,-98.735794
76455,90.34,0.01,1014,31.813332,-98.384478
76457,316.51,1.17,3960,31.944662,-98.027972
76458,564.14,5.98,6261,33.219585,-98.188153
76459,22.47,0.11,146,33.276426,-98.382374
76460,93.75,0.52,421,33.310107,-98.500474
76462,167.88,0.88,2982,32.527015,-98.008849
76463,75.79,0.68,481,32.455407,-98.418168
76464,185.84,0.17,506,32.556004,-99.164736
76466,6.06,0,332,32.43331,-98.73742
76469,14.29,0.18,96,32.341152,-99.198272
76470,285.74,0.61,3238,32.495875,-98.66402
76471,175.2,0.33,1906,32.116953,-98.98514
76472,100.9,1.03,1499,32.600503,-98.17276
76474,35.92,0.08,281,31.976523,-98.793857
76475,236.65,2.75,977,32.665466,-98.494478
76476,102.72,1.65,2637,32.362649,-97.924354
76481,61.84,0.96,208,32.99042,-98.74549
76483,635.78,2.09,1063,33.187712,-99.265034
76484,106.35,1.54,1147,32.764096,-98.276879
76486,103.24,1.03,1375,33.014983,-98.053654
76487,89.43,0.27,2507,32.97278,-97.889781
76490,0.74,0,91,32.945471,-98.018901
76491,126.56,0.31,459,33.036872,-99.048807
76501,116.84,0.78,16897,31.075303,-97.252433
76502,62.26,2.47,31545,31.103932,-97.41202
76504,27.07,0.15,24268,31.137885,-97.373626
76508,0.06,0,0,31.077568,-97.364064
76511,78.41,0.43,3317,30.801782,-97.424412
76513,105.48,12.66,34172,31.051688,-97.499909
76518,116.51,0.37,1581,30.852653,-97.148898
76519,51.13,0.22,626,31.020832,-97.12069
76520,301.27,1.03,8413,30.891129,-96.907601
76522,114.83,0.05,35534,31.219045,-97.968224
76523,0.61,0.01,18,30.789254,-97.291628
76524,67.22,0.41,2867,31.268644,-97.202495
76525,191.71,0.07,1062,31.491738,-98.136304
76527,128.36,0.42,4058,30.841795,-97.809698
76528,504.3,7.08,16974,31.417256,-97.755604
76530,93.41,5.12,2540,30.710857,-97.413885
76531,382.06,0.25,4978,31.686814,-98.187029
76534,88.41,0.79,2615,30.884325,-97.37881
76537,53.76,0.21,3870,30.817401,-97.6029
76538,150.01,0.07,761,31.647684,-97.895645
76539,137.39,0.26,7841,31.088158,-98.01069
76541,4.75,0.01,19206,31.112884,-97.729602
76542,80.57,1.08,40025,31.00964,-97.746417
76543,48.59,0.34,30430,31.149208,-97.633196
76544,30.6,0.06,29943,31.143642,-97.761047
76548,15.51,1.61,26344,31.050856,-97.644626
76549,76.64,0.47,44490,31.017077,-97.833092
76550,531.56,1.86,11586,31.102377,-98.25934
76554,8.7,0.09,2104,30.964981,-97.372768
76556,98.61,0.3,1461,30.700385,-96.83055
76557,135.68,6.75,5178,31.285086,-97.390061
76559,6.72,0.1,5051,31.075955,-97.604369
76561,45.11,0.94,962,31.409518,-97.531134
76565,27.65,0,74,31.644769,-98.350878
76566,54.5,0.02,258,31.553908,-98.049081
76567,193.58,0.94,8984,30.649546,-97.006125
76569,81.46,0.94,2498,30.940183,-97.227023
76570,179.82,1.45,2572,31.082267,-96.953514
76571,118.18,4.55,6790,30.925736,-97.59865
76573,0.89,0,26,30.818633,-97.502485
76574,142.39,3.24,17661,30.579327,-97.388622
76577,151.14,1.31,3046,30.627232,-97.17025
76578,75.05,0.97,1766,30.535409,-97.23717
76579,57.24,0.51,4258,31.195905,-97.265253
76596,0.3,0,1274,31.476579,-97.728745
76597,0.48,0,2882,31.486416,-97.706884
76598,0.04,0,523,31.47532,-97.735455
76599,0.5,0,1956,31.467983,-97.735272
76621,72.71,0.41,1037,31.881728,-97.08541
76622,52.72,0.62,1015,31.816191,-97.243292
76623,5.07,0.03,242,32.211123,-96.752827
76624,64.25,0.75,2231,31.661047,-96.955129
76626,40.9,0.41,1563,32.122927,-96.723661
76627,88.55,1.87,1601,32.108512,-97.395815
76628,9.27,0.04,111,32.030037,-96.94732
76629,141.53,1.94,1989,31.14975,-96.651785
76630,14.41,0.11,1840,31.340747,-97.211141
76631,40.89,0.28,522,31.975524,-96.977168
76632,60.06,0.7,1778,31.303128,-97.060171
76633,48.27,0.65,4973,31.693947,-97.325271
76634,282.85,4.97,7093,31.817062,-97.546568
76635,105.5,1.76,1341,31.71629,-96.661428
76636,43.37,0.36,1497,32.171095,-97.29118
76637,39.67,0.15,536,31.769003,-97.804426
76638,82.66,0.17,2837,31.549983,-97.44265
76639,91.86,2.57,1584,31.866954,-96.655804
76640,28.4,0.34,3005,31.69662,-97.073707
76641,75.07,3.33,1674,32.038687,-96.807932
76642,255.48,13.96,7057,31.503056,-96.520013
76643,7.99,0.02,13554,31.453501,-97.19534
76645,167.47,3.89,11039,32.022461,-97.133361
76648,103.12,3.09,2302,31.848506,-96.807277
76649,138.34,1.43,790,32.001481,-97.8826
76650,10.43,0.06,104,31.980079,-96.863626
76651,103.16,1.06,3300,32.177712,-96.85118
76652,87.12,2.29,1087,32.117538,-97.575601
76653,148.65,2.24,1082,31.299588,-96.608952
76654,0.64,0.01,151,31.734146,-97.010835
76655,76.35,0.44,7831,31.401145,-97.183101
76656,115.74,1.03,2276,31.185096,-97.043667
76657,106.31,0.09,9307,31.44554,-97.382609
76660,35.52,0.32,506,31.924604,-96.904503
76661,160.53,2.57,8708,31.319912,-96.847975
76664,135.05,1.19,3514,31.560995,-96.802449
76665,159.07,1.54,2526,31.916215,-97.710123
76666,16.38,0.18,244,32.043976,-96.91458
76667,144,3.1,11313,31.654919,-96.468137
76670,70.06,0.71,1377,32.137513,-96.99247
76671,79.61,7.35,1777,31.988989,-97.52976
76673,92.22,1.27,1187,31.751192,-96.891872
76676,21.46,0.12,413,31.863748,-96.951488
76678,37.65,0.29,263,31.661096,-96.760043
76679,76.27,1.92,1432,31.927546,-96.579359
76680,55.68,0.63,190,31.202394,-96.814239
76681,73.03,6.2,873,31.89348,-96.433735
76682,113.42,2.04,2660,31.453378,-96.913619
76685,13.46,0.47,108,31.354734,-97.012872
76686,11.31,0.16,285,31.767574,-96.559327
76687,132.64,5.62,1466,31.372916,-96.495028
76689,229.88,0.96,3996,31.662159,-97.506079
76690,81.21,0.95,1197,32.083522,-97.736712
76691,99.75,0.48,6454,31.769855,-97.098169
76692,122.61,15.67,10115,31.959701,-97.330421
76693,77.29,0.21,1651,31.783988,-96.404161
76701,1.14,0.02,1826,31.552011,-97.1382
76704,5.17,0.17,8007,31.576825,-97.127249
76705,114.3,4.19,29155,31.620954,-97.09851
76706,70.93,1.45,35015,31.475671,-97.083854
76707,3.26,0.03,16697,31.553876,-97.159082
76708,46.54,4.03,24476,31.627123,-97.215893
76710,9.51,1.99,22686,31.539723,-97.195009
76711,3.96,0.01,9042,31.513756,-97.152984
76712,50.33,5.76,23506,31.529664,-97.260442
76798,0.03,0,1862,31.548378,-97.119061
76801,381.89,9.57,25552,31.748303,-99.032891
76802,72.32,0.11,5075,31.743587,-98.911407
76820,75.02,0.27,125,30.766987,-99.050013
76821,305,4.34,4869,31.738576,-99.934162
76823,112.34,0.35,2945,31.706204,-99.151374
76824,27.86,0.9,35,30.936768,-98.467066
76825,520.91,4.46,7091,31.105958,-99.394226
76827,72.6,0.13,433,31.517913,-99.135468
76828,97.13,0.25,199,32.006925,-99.290758
76831,43.35,0.01,63,30.653746,-98.918266
76832,202.68,0.07,559,30.985777,-98.735535
76834,410.7,3.83,5908,31.881335,-99.481164
76836,38.26,0.23,41,31.443363,-99.549127
76837,437.29,0.98,3188,31.222764,-99.896212
76841,100.01,0.01,61,30.897544,-100.107479
76842,93.87,0.09,191,30.939819,-99.079893
76844,409.79,0.65,3550,31.432417,-98.508681
76845,111.97,0.27,178,31.538066,-99.488185
76848,60.74,0,78,30.843122,-99.570053
76849,945.04,0.17,3944,30.472197,-99.821945
76852,149.81,0.75,212,31.369401,-99.446986
76853,256.81,0.58,1622,31.257224,-98.376742
76854,136.33,0,401,30.694792,-99.581345
76856,711.18,2.86,3582,30.69089,-99.276239
76857,134.23,1.83,1791,31.931233,-98.927404
76858,119.2,0.44,254,31.176951,-99.616412
76859,718.24,0.23,1982,30.883707,-99.854936
76861,171.49,0.06,1995,31.592013,-100.192616
76862,127.74,5.3,198,31.411505,-99.682323
76864,235.45,0.7,890,31.553975,-98.731107
76865,32.02,0.02,160,31.858516,-100.165338
76866,278.46,3.49,623,31.460967,-99.933766
76869,73.81,0.1,125,30.910963,-98.994062
76870,27.54,0.01,251,31.627357,-98.546717
76871,233.25,0.69,784,31.289123,-98.995473
76872,299.07,1.56,717,31.331919,-99.165902
76873,44.93,0.12,55,31.515316,-99.380601
76874,69.72,0,68,30.45867,-100.06915
76875,108.55,0.02,668,31.602931,-99.999544
76877,555.73,1.41,4558,31.157093,-98.763991
76878,264.52,1.43,1685,31.649138,-99.295378
76882,139.76,0.17,252,31.816904,-99.702274
76884,34.58,0.12,172,31.736902,-99.567791
76885,78.66,0.01,154,30.858957,-98.861313
76887,58.29,0.59,126,31.011897,-99.159484
76888,106.88,11.54,110,31.609899,-99.64049
76890,93.67,0.31,940,31.686677,-98.776277
76901,276.07,6.6,27969,31.610896,-100.553311
76903,26.63,0.01,31905,31.484819,-100.43787
76904,403.9,10.68,32718,31.27837,-100.405795
76905,207.87,0,11335,31.50972,-100.322075
76908,1.39,0,1951,31.432075,-100.402169
76930,180.32,0,156,31.272551,-101.172783
76932,969.61,0,3390,31.268726,-101.542078
76933,259.45,0.94,1365,31.858897,-100.284253
76934,15.57,0,1296,31.603063,-100.668988
76935,292.03,0.38,1606,31.083442,-100.423683
76936,1074.11,0.03,3377,30.883539,-100.595464
76937,10.51,0,37,31.388546,-100.151449
76939,32.05,0.84,51,31.268843,-100.563525
76940,14.8,0,176,31.439035,-100.142932
76941,568.48,0.03,1348,31.272382,-100.889468
76943,2509.56,2.71,3693,30.537596,-101.297786
76945,596.56,11.81,1665,31.885049,-100.610567
76949,9.18,0.04,7,32.04114,-100.69458
76950,1839.95,0.95,4180,30.441414,-100.56062
76951,802.51,0.03,1143,31.802748,-101.055625
76953,45.68,0.13,74,31.723768,-100.331902
76955,48.53,0,133,31.289523,-100.15267
76957,0.28,0,59,31.372149,-100.30516
76958,98.46,0,310,31.595106,-100.799357
77002,2.02,0.05,16793,29.756845,-95.365652
77003,2.54,0.03,10508,29.749808,-95.345901
77004,5.78,0.03,32692,29.724893,-95.363752
77005,3.84,0,25528,29.718435,-95.423555
77006,2.26,0,19664,29.74097,-95.391302
77007,7.81,0.09,30853,29.771545,-95.411083
77008,6.52,0.03,30482,29.798249,-95.416933
77009,6.18,0.01,38094,29.795344,-95.36759
77010,0.12,0,366,29.753624,-95.35981
77011,3.57,0.17,19547,29.743564,-95.30891
77012,3.93,0.33,20719,29.718525,-95.274137
77013,8.75,0.08,17602,29.791808,-95.228991
77014,7.16,0.04,28684,29.981209,-95.463971
77015,21.12,2.06,53621,29.76393,-95.173121
77016,9.67,0.06,26989,29.862531,-95.29998
77017,8.7,0.23,32561,29.689824,-95.252393
77018,6.62,0.03,25563,29.826448,-95.426267
77019,3.52,0.04,18944,29.75415,-95.409498
77020,6.9,0.12,25464,29.773179,-95.314327
77021,6.08,0.03,26042,29.69843,-95.3569
77022,5.84,0,29557,29.83159,-95.379554
77023,5.45,0.09,28998,29.721825,-95.318275
77024,12.7,0.04,34775,29.771225,-95.511751
77025,4.3,0.04,26137,29.685706,-95.434764
77026,6.48,0,23940,29.800187,-95.328888
77027,2.86,0.01,14331,29.740079,-95.446409
77028,9.17,0.01,16808,29.825715,-95.286149
77029,12.99,0.39,17814,29.759665,-95.25625
77030,2.52,0.05,10258,29.706786,-95.401748
77031,3.19,0.01,15762,29.652205,-95.546229
77032,22.12,0.08,12757,29.987805,-95.353412
77033,5.98,0.02,27965,29.66688,-95.335133
77034,13.73,0.25,33678,29.619365,-95.191192
77035,5.7,0,35896,29.653418,-95.475296
