ZIP_Code,zip5_HH,HO_ins,Veh_ins,health_ins,pl_pension,life_ins,end_ann,vac_home,airline,funeral,hoeql_int,mortg_int
68938,240,390,1060.3,2479.7,5751.6,340,319.7,281.5,367.6,79.3,48,3123.5
68939,550,399.5,1061.9,2563.9,5727.1,347.5,326.7,294.4,383.1,93.2,43,2728.5
68940,193,415.7,1129,2593.8,7094.9,380.6,357.3,328.1,448.5,73.3,56.9,3692.3
68941,281,407,1092.9,2553,6435.7,363.8,341.7,313.1,416.8,80.9,50.3,3291
68942,243,376.4,1020.7,2452.3,5297,326.6,306.8,270.6,351,89.1,41.4,2675.4
68943,169,390.5,1046.9,2504.2,5597.8,341.1,320.9,290.5,376.7,89.2,41.1,2739.1
68944,412,394.5,1086.6,2510.9,6329.7,355.2,334,300.4,401.2,77,51.1,3343
68945,132,427.5,1138.8,2620.7,7629.4,399.7,375.2,362.7,498.2,78.7,57.2,3695.2
68946,55,385.4,1052.5,2520.1,5649.4,340.1,319.5,284.4,375.5,89,43.5,2869.7
68947,256,423.6,1121.8,2627.3,6830.3,379.2,356.4,331.7,446.6,84.8,52.1,3368.4
68948,136,375.2,1039.9,2444.6,5637.9,330.4,310.5,273.4,366.6,83.7,44.3,2917.6
68949,2777,390,1069.2,2485.3,6243,349.9,328.5,296.2,402.9,79,50.2,3369.3
68950,120,407.6,1098,2566,6461,363.5,341.6,310.8,412.1,80.1,50.9,3318
68952,60,379.1,1022.9,2463,5320.8,328.1,308.3,273,354.1,90.5,41.3,2667.2
68955,787,439.2,1146.4,2636.3,7827.3,406.6,381.7,368.9,509.2,76.1,60.5,4057.1
68956,466,420.6,1119.6,2595.7,7074.9,379.9,356.9,332.3,451.8,79.9,56.1,3635.9
68957,293,404.7,1074.8,2569.2,5634.9,342.7,322.3,283.6,361.4,88.7,45.3,2889.6
68958,255,417.9,1119.5,2597,7048.3,381.1,357.9,332.1,451.4,77.6,56.6,3689.2
68959,1761,395.4,1087.4,2510.2,6695.3,359.8,337.6,311.9,434,81.3,52.3,3442.7
68960,77,405.3,1068.2,2581.3,5934.6,355.4,334,306,398.1,93.7,44.5,2825.5
68961,389,380.2,1038.5,2486.3,5151.8,324.7,305.2,260.8,331.3,86.6,41.5,2667.1
68964,63,379.4,1035.7,2479.5,5190.2,326.1,306.6,264.5,337.6,86.8,40.9,2654.5
68966,296,396.7,1073.9,2545.8,5977.6,348,326.9,293.7,387,88.6,47.6,3051
68967,433,378.7,1040.7,2472.4,5444.5,328.5,308.6,266.7,349.8,85,44.5,2909
68969,15,396.8,1075.7,2550.4,5829.5,343.9,323.1,286.1,374.9,87.8,46.5,3001.1
68970,519,389.1,1031.3,2502.9,5411.9,333.6,313.7,281.7,365.7,95.9,41,2637.8
68971,326,392.6,1056.3,2540.1,5636.2,339.9,319.3,284.8,371.7,93.4,44.9,2894.2
68972,85,398.6,1060.7,2560.8,5683.3,345.9,325.2,292.1,379.6,93.1,42.8,2719.1
68973,167,414.6,1113.2,2596.7,6596.3,368.5,346.4,315.4,417.1,80,52.3,3376.3
68974,134,389.8,1046.3,2502.8,5574.4,340.2,320.1,289,374.5,89,41.1,2734.3
68975,103,403.5,1100.9,2541.7,6726.3,368.7,346.6,321.8,435.8,78.3,50.3,3282.9
68976,50,394.2,1076.7,2526.3,6145.3,354,332.8,299.7,401.3,80.1,47.7,3164.4
68977,157,397.7,1078.9,2549.7,5970.2,347.5,326.5,291.3,383.5,87.1,47.6,3058
68978,997,373.4,1025.3,2462.1,5190.2,321.7,302.2,263.7,346,91.4,40.3,2642.5
68979,772,399.1,1091,2549.8,6436.7,360.4,338.6,308.1,415.5,81.8,49.9,3224
68980,136,418.2,1120.4,2593.5,7060.5,382.5,359.2,336.2,456.3,78.9,55.1,3643.3
68981,145,408.5,1081.1,2576.2,5975.3,354,332.7,299.4,389,87.7,47.2,3057
68982,254,408.6,1107.4,2569.5,6754.7,367.1,344.8,319.5,436.7,82.6,52.2,3404.2
69001,3953,370.5,1041.5,2419.2,5801.3,328.1,307.8,271.2,368.4,81.8,48.1,3107.5
69020,152,400.7,1082.2,2533.8,6191.4,353.1,331.6,299.1,395.8,83.8,49.9,3194.4
69021,470,363.9,1007.2,2402.4,4977.1,309.5,290.7,251.7,327.5,91.4,39.5,2580.9
69022,542,378,1038.5,2481.6,5804.7,337.9,317.3,288.1,387.6,92,44.4,2876.1
69023,215,383.5,1056.6,2492,5625.7,333.3,312.7,272.5,359.3,83.3,45.3,2972.9
69024,323,397.2,1078,2516.5,6096.6,346.9,326.3,288,378.8,82.3,51.7,3284.8
69025,416,346.4,1020.1,2308.8,5774.2,314.9,295.8,264.2,367.2,76.5,45.3,2876.4
69026,173,401.1,1079.5,2542.7,6117.3,352.5,331.2,301,394.2,85.4,47.3,2982.1
69027,65,388,1049.2,2497,5493.5,332.9,312.8,272.3,356.8,85.9,44.2,2944.3
69028,473,398.2,1084.3,2540.7,6173,352.2,330.6,298.3,393.9,83.7,49.3,3138.4
69029,163,413,1112.3,2609.5,6720.4,376.2,353.7,324.5,430.1,81.2,54.7,3492.9
69030,201,385.6,1073.8,2505.3,6309.2,351.9,330.4,309,418,86.6,43.8,2809.4
69032,335,394,1081.8,2557.3,6093.5,352.5,330.8,298.8,401.3,85.5,45.8,2955.3
69033,957,373.7,1037.2,2427.1,5530.6,323.7,304.1,260.7,351,80,46.4,3077.1
69034,294,399.6,1080.8,2529.2,6175.9,352.2,330.7,298.1,394.6,83.7,49.9,3191
69036,77,401,1079.8,2541.8,6123,352.6,331.2,300.8,394.3,85.2,47.5,2999.9
69037,104,389.4,1061.7,2520.2,5823.5,344.1,322.8,292,383.6,90,44.1,2780.1
69038,318,376.7,1062,2443,6111.3,340.1,319.2,285.7,389,77.3,49.6,3185.6
69039,58,407.2,1100.1,2572,6660,370.2,347.7,316.8,429,78.8,55.2,3604.6
69040,340,383.6,1051.8,2494.9,5517.9,331.2,311,270.4,348.7,86.3,46.1,2963.6
69041,86,387.8,1080.1,2516.2,6427.1,355.9,334.2,314.2,425.9,86.2,44.3,2831.5
69042,17,377.3,1057.4,2446.3,5970.8,335.7,315.2,283,380.3,81.4,47.2,2999.5
69043,338,387.6,1039.9,2508.3,5423.2,331.6,311.4,274.7,355.6,93.7,44.6,2881.7
69044,322,371.6,1026,2430.2,5320.2,320.7,301.6,261.7,339.6,87.6,44,2769.9
69045,443,389.2,1047.3,2499,5463.2,332.9,312.9,272.5,356.4,86.7,44,2939.9
69046,213,383.8,1051.8,2502.9,5699.1,339.4,318.9,283.7,376.7,87.2,44,2899.6
69101,12383,370.6,1045.7,2389.2,6152,336.6,316,285.2,395.5,76.1,49.2,3270
69103,0,,,,,,,,,,,
69120,482,397.5,1077.8,2527.7,6260,354.4,332.9,301.6,406,84,49.9,3225.8
69121,142,375.7,1050.8,2489.2,5574.1,329.2,309.2,269.2,358.9,84.9,41.6,2723.2
69122,287,397.8,1064.6,2530.1,5876.3,347,326.1,290.8,382.6,87.5,48.4,3131.7
69123,305,401.9,1083.6,2532.4,6465.3,361.3,339.4,306.1,415.8,77.5,53.4,3555.8
69125,399,369.2,1038.1,2437.4,5528.1,328,308.5,268.8,355.8,80.1,43.5,2832.8
69127,369,406.8,1076,2591.5,6121,365.3,343.2,313.4,405.7,88.5,48.6,3141.5
69128,204,401,1078.4,2541.9,6096.7,354.1,333,298.9,388.4,83.6,50.2,3219.2
69129,593,388.5,1040.9,2487.8,5505,333.8,313.6,272.3,356.4,86.7,47.3,3084.9
69130,2136,373.8,1054,2438.1,5877.2,335,314.8,275.2,368.8,77,48.8,3157.9
69131,271,408,1100.8,2546.7,6706.9,368.2,345.5,322.4,433.7,81.9,51.2,3294.2
69132,43,398.2,1082.6,2526.3,6198,352.1,330.9,297.8,395.3,80.3,49.9,3282.8
69133,214,383.4,1054.5,2478.2,5721.6,336.9,316.7,278.9,365.4,82.7,46.7,3026.5
69134,124,399.9,1081,2543.3,6155.4,353.9,332.3,300.7,401.5,84.1,47.1,3090.7
69138,1905,382,1063.8,2463.6,6061.2,340.6,319.8,281.7,381.5,77.2,50.9,3346.5
69140,822,403.5,1091.5,2565.5,6085.5,348.7,327.5,289.2,386,86,50.1,3202.1
69141,193,410.5,1103.1,2556.6,6736.4,370.2,347.4,325,437.5,82.6,51.2,3301.2
69142,20,399.7,1093.2,2558.3,6268.6,356.3,334.6,299.4,398.7,81.6,49.2,3127.2
69143,526,422.9,1119.9,2589.5,7321.4,390.1,366.2,349,478.7,78.1,57.4,3837.5
69144,134,407.6,1074.4,2596,6093.5,365.7,343.6,314.3,404.8,89.7,48.3,3114.5
69145,1205,375.5,1046.1,2458.4,5683,331.5,311.5,273.8,364.4,84.4,46.1,2950.4
69146,201,406.2,1070.8,2592.3,6018.7,363.3,341.3,311.5,399.8,90.4,47.6,3062.3
69147,368,396.3,1065.4,2561.6,5826.8,350.8,329.7,294.1,382.7,88.7,46,2962.1
69148,72,387.7,1062.8,2536.8,5691.3,340.7,320.2,279.8,369.4,86.7,44.6,2868.8
69149,299,420.9,1121.7,2626.8,6891.8,380.8,357.6,336.1,450.7,86.5,52.2,3308
69150,233,409.7,1090.2,2564,6359.4,361.3,339.2,310.3,414.3,85.3,48.7,3209.3
69151,257,415.6,1118.5,2599.8,6937.1,379.8,356.7,327.7,446.5,78,56.1,3656.4
69152,317,391.1,1048,2519.3,5341.3,330.6,310.4,270.3,346.8,91.4,43.7,2806.1
69153,2487,371.8,1045.2,2433,5897.5,336,315.6,281,380.1,79.4,47.2,3106.1
69154,525,384.2,1044,2510.3,5422.1,332.1,312,271.4,353.2,89.7,43.5,2837.4
69155,376,400.8,1105.2,2558.7,6831.4,370,347.7,322.4,443.3,79.6,51.5,3335.2
69156,254,393.4,1094.5,2512.9,6660.2,361.5,339.3,313.6,420,79.2,52.4,3224.2
69157,37,376.8,1056,2487.4,5541.1,333.3,313.5,267.6,353.1,78.3,43.5,2902.9
69161,31,399.7,1093.2,2558.3,6268.6,356.3,334.6,299.4,398.7,81.6,49.2,3127.2
69162,3374,373,1059.3,2398.1,6449.8,341.8,320.9,293.2,422.4,74,48.9,3278.1
69163,385,395.1,1070,2518.6,5848.5,343.1,322.3,282.7,373.9,83.1,48.4,3198.6
69165,758,414,1111.6,2577.2,7027.4,378,355,328.2,450.2,77.7,57.6,3730.7
69166,373,390.8,1078.6,2529.8,6088.8,350,328.7,293.7,391,81.3,46.5,3001.4
69167,153,387,1073,2500.1,5999.6,343.4,322.5,289.3,382.8,82.8,46.2,2987.8
69168,52,415.9,1113.4,2613.8,6379.7,363.1,341.2,303.8,404.8,83.6,51.9,3335.4
69169,203,402.6,1089,2541.7,6309.8,356.8,335.4,303.3,402.2,80.4,51.1,3349.1
69170,123,425,1123.9,2610.1,7206.6,388.1,364.7,343.7,465.4,78.5,57.4,3794.4
69171,8,407.5,1116.6,2594.4,6846.1,374.7,352.1,322.3,432.6,78.9,54.1,3452.2
69201,1824,369.4,1036.7,2414.1,5789.1,330.8,310.8,276.2,373,79.7,46.3,3014.9
69210,1051,376.3,1027.6,2445.9,5341.8,326.7,306.7,267.5,351.2,84.2,43,2868.2
69211,61,355.8,1019,2359.3,5504.1,317.3,297.8,259.1,350.6,77.9,45.4,2965.9
69212,83,412.6,1111.8,2577.5,6772.4,372.5,349.9,321.9,432.5,78.8,54.6,3520
69214,33,375.3,1027,2440.9,5357.1,326.4,306.5,267.5,351.8,83.8,43.1,2871.4
69216,347,296.8,920.2,2096,3923.6,255.3,240.6,194.2,255.3,72.9,26.8,1812.1
69217,529,384.9,1045.5,2489.4,5548.8,334.4,314,277.5,362.8,86.9,44.3,2897.9
69218,305,387.2,1054.5,2476.9,5960.6,347,326.1,297,398.8,81.9,42.6,2875.1
69219,255,376.3,1063.1,2460,6144.6,344.3,323.4,292.2,402,77.2,43.6,2943.7
69220,0,,,,,,,,,,,
69221,0,,,,,,,,,,,
69301,4287,375.1,1047.4,2406.9,6105.3,338.8,318.3,286.6,389.9,77.5,50.4,3269.7
69333,94,369.4,1043.5,2456.2,5466.7,328,308.6,269.6,352.5,81.5,41.1,2635.9
69334,770,373.6,1039.6,2440.5,5531.9,328.9,309.3,264.2,347.5,77.7,47.2,3119.2
69335,27,383.7,1058.6,2511.3,5785.9,341.3,320.7,283.4,377.2,85.1,44.2,2885.4
69336,1039,378.7,1055.1,2461.1,6191.5,346.8,325.7,295.5,407.1,79.4,47,3122.4
69337,2810,344.9,1004.6,2284.1,5398.4,306.5,287.8,247.8,344.4,73.3,43.2,2917.7
69339,626,387.2,1038.6,2503.3,5514.5,335.6,315.1,278.8,364.4,90,44.4,2900.6
69340,103,375.5,1048.3,2459.3,5933.7,341.6,320.7,289.2,390,82.5,43.4,2911.6
69341,4291,389.6,1065,2461.1,6332,350.1,328.7,297.1,409.4,77.3,52.1,3518.9
69343,1305,370.4,1030.5,2436.8,5551.2,329.6,309.7,274.5,362,84.9,44.9,2940.8
69345,317,385.4,1046,2499.1,5758.7,347.2,326.4,296,382.6,82.9,45.7,3083.9
69346,335,388,1049.8,2510.6,5648.2,337.2,316.5,290.3,383.6,94.4,39,2585.6
69347,343,367.5,1004.3,2425.1,4888.4,313.2,294.4,253.2,323.8,91.3,39.8,2606
69348,596,404.4,1089.1,2535.1,6658.2,367.4,344.9,321.6,430,82,53.5,3426.9
69350,283,370.2,1045.6,2458.8,5585.7,331.5,311.7,274.8,362.7,80.8,41,2680.3
69351,103,379.6,1055.4,2474.2,6050.1,346.1,324.8,294.3,397.3,82.2,44.1,2954.9
69352,222,387.5,1048.8,2457.6,5962,344.9,324.2,290.3,389.3,77.7,48.9,3317.2
69353,0,,,,,,,,,,,
69354,45,420.2,1101.8,2639.9,6508.4,376.2,353.3,325.9,425.5,88.1,51.9,3350.3
69355,0,,,,,,,,,,,
69356,724,387.2,1063.6,2477.4,5823.1,339.3,318.8,277.3,368.8,76.9,49.8,3284.7
69357,1450,391.4,1065,2481,6115.8,345.7,324.8,290.2,395,79,49.7,3340.2
69358,924,385.3,1050.5,2466.5,5938.6,342.7,322.1,287.6,388.4,80.1,47.5,3169.3
69360,485,346.6,988.2,2336.9,5004,306.7,288.4,252,333.2,86.2,38.1,2580.2
69361,7255,359.2,1019.3,2347.7,5599.9,318.8,299.5,261.8,361,76.9,45.5,3084.4
69366,78,367,1040,2446.3,5374.4,324.6,305.6,265.6,344.9,81.4,40.7,2586
69367,109,403.7,1074.6,2573.2,5928.5,352.9,331.5,296.7,387.2,87.3,48.2,3162.8
70001,17785,330.7,1003.4,2178.9,5882.8,318.3,299.6,264.6,379.8,71.6,41.6,2838.1
70002,8483,353.5,1035.8,2278.4,6744.8,347.1,326.4,305.5,475.1,74.7,42.8,3087
70003,16065,387.7,1071.3,2401.2,6651.3,362.2,340.9,308.3,436,76.3,50.9,3478.8
70004,0,,,,,,,,,,,
70005,11481,382.6,1065.4,2429.8,7012.2,365.8,343.3,332,484,81.7,47.4,3271.3
70006,6338,385.7,1079.4,2431.1,7110.4,370.2,348.3,325.2,490.8,75.6,49.5,3437.5
70009,0,,,,,,,,,,,
70010,0,,,,,,,,,,,
70011,0,,,,,,,,,,,
70030,1581,415.7,1097.2,2501.1,7193.5,387.3,364.3,344.9,471.3,76.6,53.5,3666.3
70031,533,350.6,1041.2,2135.1,5459.4,329.3,312,233.5,296.5,68.4,43.3,3088.6
70032,1668,352.3,1018.5,2250.6,5499.5,312.4,294,249,339.6,70.9,44.5,3019.3
70036,429,409.9,1076.5,2536.8,6269.2,368.9,347.3,318.5,417.4,83.3,47.8,3245.2
70037,5567,393.5,1100.9,2393.8,7686.7,387.1,364.3,341,497,65.8,55.4,3870.9
70039,907,311.1,997.8,1899.5,5669.2,321.4,305.4,228.3,303.4,58.8,40.2,2862.8
70040,488,356.6,1038.5,2147,5429.3,339.9,322.4,244.2,304.7,74.5,39.8,2834.8
70041,1045,382.6,1045.2,2327.9,6345.6,345.4,326.1,285.9,454.6,70.4,45.7,3438.9
70043,7997,337.6,1007.6,2176.7,5772.4,314.2,295.8,257.2,369.5,66.4,42.1,2939.8
70047,4654,399.4,1113.2,2370.2,7569.3,392.2,369.7,335.9,470,65.9,57.4,3999.2
70049,836,259.5,927.2,1587.9,3529,270,260.3,125.3,123.1,64.5,23.3,1857
70050,51,380,1068.4,2296.8,6287.2,347.8,328.3,275.6,419.8,73,47.2,3330.4
70051,709,308.2,973,1909,4499.8,293.8,279.6,192.8,233.3,68.2,34.2,2417.4
70052,1337,345.4,1034.4,2090.3,5450.1,328.8,311.8,230.9,292.7,67.5,43.4,3131.6
70053,6278,281.9,934.9,1909.1,4612.9,277,262.4,197.1,271.3,66.7,33,2343
70054,0,,,,,,,,,,,
70055,0,,,,,,,,,,,
70056,14222,317.8,1002.2,2003.7,5873,322.2,305.4,241.5,359.8,59.7,41.5,3094.4
70057,1504,332.1,1021.2,2001.3,5502.7,329.7,313.3,230.9,291.8,65.9,41.2,3005.2
70058,13707,303.5,988.2,1872.7,5390.7,311.2,296.5,207.8,308.7,55.9,39.2,3100.9
70059,0,,,,,,,,,,,
70060,0,,,,,,,,,,,
70062,6130,291.1,950.5,1940.5,4656.9,284,269.2,198.9,262.2,66.8,35.2,2483.7
70063,0,,,,,,,,,,,
70064,0,,,,,,,,,,,
70065,19477,362.6,1054.5,2272.3,6706.8,355.1,334.8,297.9,442,68.5,48,3447.5
70067,1000,423.4,1104.1,2568,7067.6,388.5,365.5,345.8,471.3,79.1,53.5,3649.3
70068,10792,343.5,1044.6,2037.3,5963.7,343.2,325.9,241.8,316.6,60,46.3,3408
70069,0,,,,,,,,,,,
70070,4600,399.1,1098.4,2387.6,7309.8,385,362.6,329.9,459.8,68.8,55.7,3901.1
70071,1298,342,1034.2,2049,5912.6,347.4,330.1,258.7,329.9,71.2,40.1,2934.1
70072,20326,335.7,1011.9,2078.6,5553.6,323.1,306.3,235.2,330.7,64.5,43.2,3187.2
70073,0,,,,,,,,,,,
70075,1915,390.2,1079.5,2349.5,6650,353.8,333.2,294.9,416.9,63,53.5,3735.3
70076,166,343.6,1028.9,2090.5,5281.9,323.8,307.3,229.7,286.5,70.4,40.8,2822.7
70078,0,,,,,,,,,,,
70079,1224,393.7,1075.2,2426.9,6678.7,362.3,340.9,310,427.4,77.9,51.2,3482.6
70080,508,383.2,1084.3,2363.3,7073.6,370.3,348.3,320.9,443.3,70.4,51,3436.3
70082,190,281.9,941.2,1696.8,3526.7,275.1,264.3,136.9,142.9,68.3,26,2067.5
70083,750,335.3,1010.2,2006.4,4914.5,317.9,302.1,208.4,258.4,67.9,38.8,2869
70084,2702,315.9,992.6,1959.5,4722.3,303.5,288.8,197.7,242,68.3,35.1,2507.4
70085,2120,387.3,1042.8,2391.8,5574.6,337.3,317.8,273.9,352.4,76.7,44.6,3032.9
70086,653,262.8,948.9,1617.6,3657.4,274.7,264.6,131.2,129.7,62.4,24.9,2018.6
70087,2943,318.9,1009.3,1979.1,5769.1,325,308.2,236.7,317.8,60.3,41.5,3060.8
70090,2624,346.9,1056.4,2044.3,5913.6,352.8,335.6,248,308.8,68.8,40.5,2970.6
70091,112,371.5,990.8,2304.5,5456.5,324.1,305.4,264.7,394.6,75.2,42.6,3223.2
70092,2786,327.3,1005,2004.4,4960,307.1,291.7,209.4,264.4,62.5,38.6,2776.4
70094,11676,308.2,973.8,1980.3,4789.5,296.4,281.6,202.7,271.1,65,37.2,2696.6
70096,0,,,,,,,,,,,
70112,1841,206.1,828.4,1506.9,3973.3,229,217.5,156.3,231,54.1,23.3,1730.9
70113,3518,184.4,788.4,1365.9,2742,202.7,194.5,102.7,124.5,59.5,17.4,1360.9
70114,10383,240.2,899.2,1594.9,3896.2,254,242.9,145.7,179.3,58.7,27.5,2069.7
70115,17039,315.3,999.3,2010.7,6320.6,324.2,305.6,269,398.4,63.9,40.5,2913.3
70116,6988,266.3,925.5,1815.2,4824.2,276.4,261.6,204.8,283.5,66.1,31.2,2156
70117,11463,237,875.3,1582.7,3524.8,241.4,230.8,136.4,166.5,61.1,24.9,1848.7
70118,14924,296.4,965.9,1895,5699,305.9,289.1,242.8,355.9,64,35.1,2633.2
70119,16902,235.7,880.6,1632.1,3928.6,242.6,230.9,154.1,206.1,58.5,26.3,1933
70121,5701,314.5,983.1,2096.2,5171.2,298.3,281.7,226.2,308,71.4,40.1,2667.9
70122,12927,260.6,932.4,1632.7,4137.9,272.5,261,154.2,189.4,59.9,28.7,2221.5
70123,11904,374.8,1069.4,2352,7005.3,363,341.2,320.3,463.2,75.3,48.9,3334.7
70124,8274,412.4,1120.8,2449.2,8442.8,407.2,381.9,385.3,575.5,71.3,56.7,4017.6
70125,6436,273,944.9,1750.4,5070.4,287.2,272.7,201.8,281,59.2,32.8,2446.9
70126,9874,221.9,881.5,1427.5,3273.6,239.7,231.2,107.7,113.3,54.1,21.9,1804.6
70127,8971,211.3,860.2,1375.1,3147.5,230.7,222.7,100.8,109.1,50.8,21.8,1799.7
70128,6513,248.1,933.8,1502.8,4025.2,270.5,260.7,128.5,162.7,50.5,26.9,2308.5
70129,3312,279.1,900.6,1836.5,4867.6,272.6,260.6,186.3,402.5,51.8,29.3,2812.4
70130,9180,285.9,958.7,1895.7,5901.2,297.5,280.3,242.1,373.5,60.1,36.6,2633
70131,12919,295,981,1816,5378.9,309.2,294.4,210.9,293.3,57.8,37.5,2872.9
70139,0,,,,,,,,,,,
70145,0,,,,,,,,,,,
70146,0,,,,,,,,,,,
70148,0,,,,,,,,,,,
70150,0,,,,,,,,,,,
70151,0,,,,,,,,,,,
70152,0,,,,,,,,,,,
70153,0,,,,,,,,,,,
70156,0,,,,,,,,,,,
70157,0,,,,,,,,,,,
70158,0,,,,,,,,,,,
70159,0,,,,,,,,,,,
70163,0,,,,,,,,,,,
70165,0,,,,,,,,,,,
70170,0,,,,,,,,,,,
70174,0,,,,,,,,,,,
70175,0,,,,,,,,,,,
70177,0,,,,,,,,,,,
70178,0,,,,,,,,,,,
70179,0,,,,,,,,,,,
70181,0,,,,,,,,,,,
70182,0,,,,,,,,,,,
70183,0,,,,,,,,,,,
70184,0,,,,,,,,,,,
70185,0,,,,,,,,,,,
70186,0,,,,,,,,,,,
70301,16632,364.8,1050.6,2254.1,6352.7,347,327.1,285.8,395.4,69.8,46.4,3220.8
70310,0,,,,,,,,,,,
70339,3020,421.1,1099.8,2564.9,6665,374.8,352.4,326.2,435.4,82.6,50.8,3365
70340,0,,,,,,,,,,,
70341,1386,319.5,973.6,1968.5,4490.2,302.6,288.1,199.6,237.3,73.7,32.9,2429.4
70342,1830,368,1042.1,2298.9,6415.7,348,327.6,297.1,413.3,71.5,46.5,3227.8
70343,1963,447.5,1151.3,2637.4,7934.1,416.7,391.4,381.7,525.9,76.3,57.4,3948.8
70344,2081,406,1081.5,2512.1,6207.1,360.1,338.8,304.5,406.6,79.9,46.6,3127.7
70345,3840,403.2,1086.2,2490,6673.7,364.2,342.4,314.4,437,75.1,52,3497.4
70346,4108,269.3,941.2,1709.2,4159.6,275.7,263.7,162.1,187.5,62,28.8,2202.8
70352,88,371.2,1041.8,2274.5,5875.5,344.5,325.5,274,356.6,75.9,43.8,2875.6
70353,501,377.9,1013.2,2350.3,5292.5,328.9,309.9,272,351.1,79.8,39.5,2750.6
70354,1826,384,1046.2,2421.9,5963.7,339.9,319.4,287.3,390.6,78.6,46.7,3119.2
70355,376,384.8,1047.1,2425.1,5624.7,333.6,313.9,268.2,354.1,74.7,48.8,3260.3
70356,960,354.6,1029.5,2157.1,5493.1,335.6,318.1,248.6,313.4,74.2,39.7,2691.3
70357,1151,379,1043.1,2416.7,5920.4,337.8,317.3,288.1,393,80.6,44.6,3000.1
70358,539,384.9,1054.5,2485.6,5573.1,335.8,316,276.3,353.9,83.2,44,2780.7
70359,2574,339.6,1009,2095.7,5298.7,317.5,300.9,233.8,306.3,64.9,41.3,2996.7
70360,9991,399.6,1101.9,2389.6,7690,392.2,369,350.6,505.7,70.3,53.8,3796.5
70361,0,,,,,,,,,,,
70363,8979,346.2,1021,2178.5,5400.7,319.7,302.2,241.4,321.8,69.2,41.6,2894.2
70364,11711,364.8,1048.2,2286,6214.1,339.8,320,279.7,387.8,68.8,47.1,3265.3
70372,1092,377.5,1066.2,2325.5,6042.3,351.6,332.1,277.3,364.2,76.2,45.2,3099.4
70373,2503,393.4,1069,2434,6460.7,357.4,336.2,304.4,423,75.2,49.6,3392.1
70374,2711,394,1076,2451.3,6638,361.8,339.9,313.2,432.9,75.3,50.6,3408.9
70375,163,385.2,1049.6,2416.2,5781,340.4,320.4,277.4,364.8,77.3,46.9,3124.8
70377,1680,419.3,1099.7,2551.7,6744.1,375,352.7,329,443.1,78.4,50.5,3379
70380,8411,348.8,1019.2,2234.6,5674.2,322.9,304.5,257.8,364.6,72.2,40.9,2847.4
70381,0,,,,,,,,,,,
70390,2602,333.4,1012.2,2064,5201,322.1,305.9,227.7,285.2,73.3,37.6,2660.5
70392,3058,331,1014.6,2064.8,5470.3,317.8,300.9,234,310.8,65.1,40.7,2874.9
70393,333,325.2,997.5,1991,4748.9,309.8,294.8,203.2,245.2,69.3,37,2750.6
70394,5181,378.9,1065,2312,6352.9,355.6,335.4,292.1,393.1,72.9,47.7,3282.3
70395,1832,397.3,1088.1,2392.1,6654.1,370.7,349.4,307.9,416.6,72.2,49.5,3454.1
70397,463,385.1,1022.1,2426,4929.2,323.3,304.9,260.2,320,82.5,39.8,2715.4
70401,8377,297.2,959.3,1912.4,5145,292,276.2,217.3,301.8,62.3,36.6,2603
70402,0,,,,,,,,,,,
70403,10636,325.3,990.4,2048.3,5323.1,309.6,292.9,231.3,309.5,66.1,41.5,2950.7
70404,0,,,,,,,,,,,
70420,2637,409.1,1096.1,2482.7,7013.4,380.3,357.6,330.6,449.1,73.9,56.7,3853.7
70422,4884,324.8,985.9,2039.2,4776.7,301.8,286.2,211.5,263.8,70.9,37.1,2609.5
70426,1965,320.6,971.1,2034.2,4497.9,295.5,280.5,201.9,249.7,70.1,35.7,2576.6
70427,8129,317.4,963.9,2054.9,4752.3,297.6,281.7,218.9,281.9,72.5,36.6,2580
70431,2398,434,1125.1,2616.3,7430.4,403.7,379.3,365.2,493.9,80.8,56.3,3799.6
70433,12931,413,1111,2487.7,7756.1,400.7,376.6,362.4,514.9,74.9,56.9,3989.6
70434,0,,,,,,,,,,,
70435,6698,423.2,1114.9,2546.5,7221.8,395,371.6,345.9,467.8,76.9,57.1,3896
70436,153,271.1,911.5,1734.8,3384.8,253.6,242.2,142.2,159.9,67.7,25.9,1923.4
70437,2805,408.2,1095.8,2488.5,6700,379.3,357.6,319.9,418.5,77.5,54.9,3596.9
70438,6930,335.6,981.6,2129.7,4888.2,305.6,289.1,224.6,288.7,70.9,40.1,2880.8
70441,1508,307.4,975.2,1899.1,4094.1,289.4,276.3,175.9,203,70.6,29.6,2149.7
70442,206,386.5,1055.6,2371.3,5853,343.7,323.8,275.4,360.7,75.7,47.7,3304.3
70443,4094,342.4,998.7,2131.2,5159,313.7,296.8,234.2,303.6,70.3,40.8,2851.1
70444,4198,339.6,999.6,2095.8,5001.6,312.6,296.2,228.3,286.6,73.2,38.3,2686.4
70445,4188,372.4,1042.8,2281.5,5736.6,344.2,325.4,268.7,344.4,74.6,46.8,3236.6
70446,2371,400.2,1077.9,2435.7,6398.6,360,339,298.5,396.5,73,53.8,3615
70447,3787,454.1,1170.1,2620,8906,441.5,414.6,411.6,584.8,69.2,68.6,4751.1
70448,9622,444.4,1161,2596.4,8951.8,437.9,410.9,413.7,601.3,70,65.4,4622.9
70449,1711,410.1,1097.6,2493.3,6921.6,377.4,354.8,331.1,448,76.7,53.5,3529.2
