ZIP_Code,zip5_pop,zip5_HH,pop_growth,hh_avg_size,hh_med_age,med_rent,med_value,med_vehicles,med_income,avg_income,percap_income,pop_med_age,income_200k,high_inc_avg
60104,19494,6332,1.19,3.06,53.8,898.09,155929,2.1,67854,77826,25856,37.3,3.24,221199
60106,20469,7084,2.02,2.87,51.7,963.11,257334,2.1,70089,78074,27847,36.9,3.87,252408
60107,38944,12816,1.08,3.01,48.5,1227.68,205377,2.4,85131,98088,33505,35.5,7.95,276928
60108,24096,9275,1.62,2.53,53.8,1120.41,276595,2.3,87825,108443,43032,42.6,11.5,322517
60109,0,0,,,,,,,,,,,,
60110,41203,11883,2.79,3.47,45.2,979.68,183990,2.4,72697,84450,25847,30.6,7.08,244063
60111,203,82,0.97,2.6,54.4,537.84,172795,2.5,76857,87596,33411,43,5.97,230181
60112,4113,1422,1.39,2.82,47.4,765.06,170620,2.4,72230,81285,28697,33.4,3.5,231332
60113,490,177,-2.53,2.73,52,524,146061,2.2,58649,68553,26003,36.8,1.7,326006
60115,47392,16816,0.74,2.46,39.7,711.59,168972,1.9,51023,60919,24180,30.4,3.06,204478
60117,0,0,,,,,,,,,,,,
60118,15724,5919,2.9,2.66,52.8,946.28,253526,2.3,89978,103802,39081,42,11.39,280361
60119,10954,3729,3.02,2.93,51.7,1106.6,304752,2.7,110733,122920,41525,39.5,14.73,272970
60120,52875,16149,1.65,3.25,46.9,946.35,186378,2.4,71177,82608,26813,32,5.47,262555
60121,0,0,,,,,,,,,,,,
60123,49318,16833,2.33,2.83,50.8,925.31,186251,2.2,68535,80440,29015,35.5,3.96,259992
60124,19793,6892,3.3,2.87,51.8,1318.38,289398,2.5,114501,127101,44349,39.3,16.93,268438
60126,47729,17069,2.24,2.72,55.1,1237.22,380819,2.3,108932,129308,47002,41.5,19.74,288448
60129,194,74,-0.3,2.62,53.7,531.89,171741,2.5,74934,84897,32050,41.9,4.48,291520
60130,15002,7435,1.3,1.99,49.6,896.61,219193,1.7,65827,83047,41944,40.6,5.8,368880
60131,19619,6565,0.95,2.99,51.5,738.27,191865,2.3,62550,73749,24836,36.6,2.92,288652
60133,39128,11474,1.67,3.4,48.2,1086.73,202733,2.4,83676,98604,29897,33.4,7.39,312315
60134,28985,10085,2.55,2.86,52.3,1267.02,333055,2.4,122690,139948,48560,40.6,22.97,283859
60135,7114,2480,0.5,2.85,50.4,619.53,177475,2.3,74141,88483,31081,36.3,3.81,437743
60136,6532,2128,3.11,3.06,44.3,1302.53,264143,2.7,114997,120875,39466,33.1,13.61,225066
60137,38760,14394,2.03,2.68,54.4,1061.61,363408,2.3,105705,136680,50547,41.3,19.87,329623
60138,0,0,,,,,,,,,,,,
60139,34024,11239,2.2,3.03,47.1,958.53,195603,2.3,74573,87738,29227,33.6,4.75,297856
60140,15074,5276,3.2,2.83,50.6,1197.41,240627,2.5,91140,105562,38130,39.5,9.16,281455
60141,0,0,,,,,,,,,,,,
60142,27776,11075,1.54,2.51,58.2,1255.81,244421,2.4,86711,103562,42664,51,8.78,305836
60143,10046,3820,2.13,2.6,53.8,1094.75,302620,2.3,89585,101095,38309,42.1,10.81,260533
60144,0,0,,,,,,,,,,,,
60145,2355,809,0.12,2.89,51.1,789.92,191875,2.6,83409,89663,31347,38.7,4.85,238455
60146,2900,1018,-0.18,2.84,51.7,701.95,173459,2.6,69975,82617,28957,37.6,4.68,288639
60147,0,0,,,,,,,,,,,,
60148,52886,21061,2.02,2.49,52.8,1094.5,240754,2.2,84277,97732,40225,40.3,8.49,274502
60150,1408,532,0.01,2.66,52.1,556.96,164658,2.5,70125,80060,30155,38.5,5.24,219678
60151,3708,1364,1.67,2.72,52.9,830.8,232231,2.7,80857,95238,35157,42.1,6.35,315165
60152,12395,4487,-0.45,2.74,52.8,706.29,230184,2.4,75216,93076,34090,39.3,7.07,369844
60153,23487,7309,0.69,3.19,54.1,835.3,163076,1.9,59299,74859,23870,36.2,2.9,316449
60154,16748,6926,0.64,2.39,58.1,1149.67,260803,2.2,80619,90269,38029,47.7,6.19,258085
60155,8039,3143,1.13,2.52,55.4,849.98,177645,1.9,67024,78463,30869,42.4,5.86,242975
60156,27918,9077,-0.58,3.08,46.7,1276.17,228595,2.5,100932,114352,37386,34.1,11.87,274846
60157,2344,894,2.16,2.54,56.1,1075.8,298041,2.3,87405,107405,41361,44.8,12.61,276758
60159,0,0,,,,,,,,,,,,
60160,25429,8015,0.92,3.17,49.2,789.56,189083,2,53365,64728,20970,33.4,2.26,209976
60162,8635,3075,0.69,2.73,53.6,833.58,198901,2.2,69683,79711,29624,40.9,3.97,243230
60163,5319,1913,0.99,2.76,55.5,871.69,178629,2.1,73536,90586,32895,40.8,4.98,371345
60164,20759,6550,0.65,3.13,52.4,902.28,190421,2.3,65622,77257,25612,36.6,3.52,241947
60165,5086,1279,1.22,3.99,46.4,773.23,158043,2.3,48374,62505,15697,28.7,1.43,237472
60168,0,0,,,,,,,,,,,,
60169,32583,11988,1,2.68,49,1055.95,207987,2.1,77050,89060,33434,38.3,6.22,256005
60171,10065,3987,0.9,2.51,51.9,805.43,187268,2,53130,64115,25589,38.9,2.78,199995
60172,24231,9130,2.04,2.64,52.1,997.49,263983,2.3,92545,108658,41333,40.2,11.01,282266
60173,12713,5756,1.36,2.2,42.5,1126.17,263365,1.9,72988,94487,42295,34.9,8.59,384873
60174,32232,12366,2.38,2.54,53.6,1060.71,306997,2.4,102050,118958,46898,41.8,15.25,317995
60175,25273,7873,2.74,3.14,52.2,1050.42,408390,2.6,137385,158732,49882,40.5,27.89,296863
60176,11932,4414,1.16,2.7,49.6,792.16,220083,2,53822,66877,24666,36.3,3.5,252125
60177,24054,7976,2.79,2.98,48.1,1084.54,241239,2.5,99271,111380,37064,35.2,11.3,290467
60178,22732,8772,0.46,2.56,50,809.64,174163,2.3,73417,86050,34035,36.4,5.34,257211
60179,0,0,,,,,,,,,,,,
60180,1596,582,0.85,2.75,55.5,772.76,266453,2.4,78906,91924,34184,45.9,7.25,307067
60181,29018,10795,1.89,2.68,52,966.56,255007,2.2,79593,97247,36779,38.7,7.26,365435
60183,0,0,,,,,,,,,,,,
60184,3334,1062,1.72,3.13,52.2,1244.65,448757,2.6,146948,168727,53980,41.8,30.91,317623
60185,36292,10572,1.96,3.39,49.7,845.19,260431,2.5,90820,110277,33614,35.7,11.38,401867
60186,0,0,,,,,,,,,,,,
60187,29511,9879,2.07,2.7,53.4,1084.01,334137,2.3,99412,116164,41519,39.5,16.65,268167
60188,44036,15650,1.86,2.81,50.6,1028.12,236277,2.3,90177,104396,36800,37.1,9.44,305868
60189,31003,11990,2.14,2.58,53.9,956.5,344346,2.3,110577,139251,53237,42.2,19.16,330602
60190,11390,4012,2.55,2.72,55.4,1159.25,286701,2.4,106190,124018,44564,43.7,16.96,292569
60191,14820,5335,2.15,2.77,55.2,1039.7,248385,2.4,71996,87208,31371,41.4,7.44,261388
60192,15750,5305,1.44,2.97,51.3,1507.13,330605,2.5,119200,137763,46786,40.5,18.74,287398
60193,41747,16659,1.08,2.49,52.4,1133.81,253881,2.3,87501,101445,40939,41.7,9.35,272678
60194,20964,8278,1.16,2.52,50.9,1282.01,224052,2.2,92230,104548,41376,39.9,8.92,266290
60195,6272,2788,0.76,2.24,39.3,1146.15,200492,2.1,94083,104492,47649,33.7,10.13,247277
60196,0,0,,,,,,,,,,,,
60199,0,0,,,,,,,,,,,,
60201,44340,16951,1.35,2.24,48.5,1272.01,459621,1.7,85183,116416,51347,37.9,19.33,300467
60202,32190,13719,1.01,2.3,48.7,1016.26,322931,1.8,87173,112150,49001,38.4,14.47,305248
60203,4844,1771,0.36,2.74,58.1,628.43,464225,2.4,139220,170115,62340,45.9,29.52,347096
60204,0,0,,,,,,,,,,,,
60208,0,0,,,,,,,,,,,,
60301,2367,1394,1.58,1.68,49.7,1259.03,197626,1.5,71657,83422,49181,41.3,8.09,247879
60302,33960,15214,1.08,2.19,50.6,968.88,361953,1.8,98639,123580,55034,40.1,20.21,300686
60303,0,0,,,,,,,,,,,,
60304,19039,7273,1.16,2.61,49.5,1035.75,337113,1.9,98104,114339,44003,37.5,14.62,278933
60305,9323,3394,0.78,2.58,56.2,944.08,519990,2.1,133570,183214,67921,42.7,32.69,374631
60401,8629,3270,1.36,2.59,56.5,849.27,185301,2.4,84700,90074,34315,45.6,7.44,251107
60402,64058,21911,0.99,2.92,48.9,813.7,205268,2,59317,72485,25467,34.3,3.47,283047
60403,17665,7205,1.1,2.45,53.9,1046.99,164824,2.1,63115,74028,29849,39.8,2.49,303535
60404,17988,6197,1.43,2.89,51.8,1233.74,228527,2.5,100131,108021,37499,39.2,11.75,240182
60406,24236,8175,0.93,2.94,49.1,763.08,134641,1.9,51905,60066,20791,32.6,1.85,182712
60407,2176,781,1.3,2.8,49.8,726.26,161800,2.4,70879,77640,28133,36.9,2.79,232400
60408,5676,2049,1.17,2.76,50.7,735.47,160551,2.2,68544,75594,27661,37.2,2.69,270878
60409,38879,14593,0.34,2.65,52.5,770.21,135880,1.8,55749,66886,25723,38.3,2.81,275226
60410,12771,4169,0.93,3.07,48.9,839.05,204096,2.6,100295,112610,36585,36.5,8.43,328221
60411,55743,18283,0.48,3,51.2,829.55,121606,2,58138,68686,23619,34.7,3.25,231125
60412,0,0,,,,,,,,,,,,
60415,14949,5860,1,2.47,48.6,845.07,171093,2,60369,68543,27543,36.8,2.48,198549
60416,9086,3480,0.96,2.61,49.8,730.03,170331,2.4,72834,81959,31478,37.1,4.09,280827
60417,15605,6052,1.14,2.56,57.5,960.32,195003,2.3,79877,95810,37212,46.2,6.61,285412
60419,21626,7362,0.03,2.92,51.8,963.5,124812,2,68881,81725,28021,35.9,4.35,289353
60420,5237,1942,-3.39,2.43,52.8,553.2,132639,2.3,62504,73616,28610,41.7,3.34,231317
60421,4211,1544,0.64,2.69,54,665.95,197355,2.4,76810,86416,32371,40.3,4.06,331778
60422,9723,3585,1.02,2.7,56.7,1044.9,252884,2.2,119160,151737,57050,45.8,21.06,363909
60423,31668,10456,1.9,3.01,53.2,1021.22,307267,2.6,112617,129428,42871,40.9,17.93,290731
60424,3369,1322,0.51,2.56,52,611.94,139137,2.5,69094,79906,31302,39.5,3.19,307586
60425,8319,3057,0.47,2.66,54,940.75,152208,2,75993,82976,31818,40.8,5.19,228816
60426,28841,9236,0.25,3.1,52.6,743.26,91674,1.7,39032,52148,17183,33.5,1.69,222737
60428,12302,3914,0.84,3.13,54.5,1078.66,112633,1.9,59030,70077,22615,35.6,3.25,240091
60429,16039,5741,0.11,2.79,54.4,1196.46,139550,2,69785,80093,29022,38.8,6.12,269979
60430,20198,7855,0.68,2.55,54.4,1057,172487,2.2,85628,98243,38478,42.4,10.26,264014
60431,22459,7634,2.61,2.91,48.8,1224.54,192426,2.5,90653,100705,34803,35.2,7.37,246677
60432,22052,6204,1.35,3.44,47.6,807.39,127652,2.1,46015,58572,17838,29.5,1.96,189332
60433,17396,5574,1.24,3.02,52.2,756.88,144714,2.1,56646,66368,23085,34.7,1.98,226815
60434,0,0,,,,,,,,,,,,
60435,49471,18451,0.85,2.63,50.3,833.79,156293,2.1,67870,78595,30282,35.7,3.76,253214
60436,16575,6031,0.99,2.7,52.3,670.78,136114,2.1,52008,64453,25119,35.5,2.48,298020
60437,141,50,0.66,2.73,52.4,550.69,157990,2.5,73259,82173,30112,41.6,4.3,224816
60438,30127,11569,0.44,2.58,52.9,755.73,147203,2,64731,75556,29300,40,3.79,212311
60439,24026,8465,1.5,2.8,55.8,850.87,368360,2.5,104302,124727,44875,44.2,17.13,272698
60440,52755,16336,1.23,3.21,49.7,1089.14,197214,2.5,83579,94494,29515,33.7,6.58,248821
60441,35323,12006,1.56,2.79,50.3,890.41,208896,2.4,86482,98541,35231,37,6.63,318749
60442,10594,3544,2.02,2.98,47.6,1126.71,229578,2.6,89169,108084,36269,34.7,8.57,327911
60443,21303,7811,1.37,2.7,54.7,1061.86,164617,2,83955,95956,35121,42.5,6.53,338452
60444,1623,604,0.85,2.69,51.8,642.6,161154,2.5,75513,90808,33724,38.7,4.75,349429
60445,26600,10340,0.73,2.51,52.7,747.21,166668,2.2,67506,78359,32276,40,3.17,257030
60446,40454,12247,1.52,3.21,48.2,1130.04,180528,2.4,78539,87467,26591,31.6,3.82,271546
60447,14252,4575,2.03,3.11,47,1054.65,211694,2.6,95262,107821,34886,34.2,10.45,293502
60448,25693,8691,1.43,2.95,53.1,974.27,298696,2.5,109330,123078,41748,40.1,15.7,273430
60449,8882,3214,1.3,2.75,54.4,929.63,228107,2.5,85856,101735,37300,41.9,9.21,268085
60450,20963,8159,0.88,2.54,51.7,689.33,201069,2.3,75328,84915,33678,40.1,6.08,221671
60451,34656,11444,1.94,3.02,51,1027.82,271181,2.5,103342,114338,37928,37.6,11.19,272505
60452,27593,10085,0.77,2.73,51.7,929.13,199839,2.2,79488,89567,32909,38.4,5.09,271740
60453,58435,23002,0.83,2.51,55.4,852.15,202162,2.1,70326,84377,33838,42.1,5.61,297777
60455,17515,6017,0.4,2.84,53.1,751.87,164714,2.2,60757,69859,24767,38.1,3.03,196401
60456,4205,1720,0.7,2.45,54.9,629.19,140376,1.8,56904,62004,26668,40.3,0.46,199368
60457,15100,5703,0.9,2.63,52.9,844.11,235417,2.2,67978,79843,30020,39.3,7.17,224442
60458,14845,5480,0.93,2.71,48.4,816.03,190287,2.1,55682,68527,25211,33.9,2.84,187008
60459,29969,9567,1.06,3.11,53.6,950.41,202852,2.3,65012,76416,24839,37.6,3.93,291509
60460,1904,596,-3.19,2.49,53.6,509.76,118921,2.5,65217,82295,29637,40.4,2.68,546419
60461,5250,2015,0.77,2.58,61.2,1741.18,225056,2.1,88436,117273,46204,49.9,16.17,322089
60462,39757,15336,1.38,2.57,57.4,914.05,267741,2.3,88393,102622,39768,46.3,10.55,278917
60463,14604,5698,0.44,2.43,61.3,1029.42,289577,2.3,91854,109006,43613,50.9,13.93,269836
60464,8999,3654,1.08,2.44,63.7,1650.16,360301,2.4,88947,117931,48128,53.5,18.05,303482
60465,17063,7126,1.2,2.38,55.1,1004.54,208965,2,66191,77390,32885,43.5,5.04,251093
60466,22089,8833,1.65,2.47,54.2,939.49,89130,1.8,59231,68491,27852,39.4,2.58,233271
60467,26481,9399,1.4,2.8,57.6,1314.95,321828,2.5,102061,119588,42713,46.2,15.59,285345
60468,5938,2173,0.86,2.73,53,794.4,208206,2.5,85231,95652,35199,39.5,4.74,291141
60469,7066,2127,0.43,3.32,48,923.07,111089,2.2,52777,59700,17985,31.1,0.67,189006
60470,495,185,-3.41,2.46,56.1,535.7,144935,2.5,66930,81583,32147,46.4,5.53,226842
60471,13898,5056,0.6,2.7,50,928.21,158440,2,75340,89230,33674,36.1,6.55,259420
60472,5932,1968,0.73,2.78,56.5,671.56,97319,1.6,41614,53305,19183,40.4,1.3,202466
60473,22580,7595,0.21,2.88,54.8,975.54,154153,2.3,76641,87792,30826,42,4.96,290420
60474,0,0,,,,,,,,,,,,
60475,10645,4230,0.92,2.47,51.4,708.58,125138,1.9,54960,64159,25937,37,2.61,179773
60476,2320,990,1.18,2.36,56.6,668.11,129366,2.1,58327,69932,29458,44.5,2.46,290407
60477,39453,15919,0.77,2.48,54.1,1072.16,212816,2.2,78525,90895,37053,41.8,5.97,267352
60478,16460,5758,0.7,2.83,54.3,1218.81,148326,2.2,75762,87190,30651,38.9,4.83,242115
60479,494,179,0.88,2.71,52.6,538.91,177779,2.5,76920,84859,31207,42.3,4.39,225681
60480,6141,2382,1.22,2.58,54.9,1081.87,334316,2.2,92215,115318,43503,44.7,12.99,361372
60481,11776,4674,1.07,2.49,54.2,638.47,177615,2.4,72536,80012,32012,43.2,3.14,219254
60482,11259,4444,1.18,2.51,50.8,826.41,172862,2.1,65423,76263,30840,38.5,3.84,236732
60484,7233,2487,0.16,2.9,49.5,946.45,123958,2,60472,76191,26489,32.7,5.03,252004
60487,26078,8787,1.66,2.97,52.2,1297.87,270465,2.5,103782,114677,39089,39.9,12.82,248427
60490,20866,5996,1.92,3.49,46.9,1242.57,296917,2.7,127611,140615,40523,34.1,18.62,286783
60491,23813,7844,1.58,3.03,54.4,1073.12,323372,2.6,108247,120841,39874,41.7,13.3,275955
60499,0,0,,,,,,,,,,,,
60501,12392,3765,1.02,3.26,49.4,713.47,180678,2.1,56034,63349,19819,32.2,1.44,216205
60502,24082,8747,2.42,2.74,45.3,1258.95,256180,2.3,111622,140363,50851,34.2,20.02,315890
60503,17360,5543,3.58,3.13,41.7,1413.37,242897,2.5,113814,122645,39178,31.1,13.07,246762
60504,38971,13665,2.36,2.85,43.2,1119.88,214870,2.3,93452,104426,36711,31.6,8.5,295982
60505,75561,20918,2.34,3.6,46.9,770.66,136487,2.4,51895,62915,18494,29.6,2.58,199946
60506,53724,17520,2.54,2.96,50.5,923.48,180300,2.3,66815,82208,28489,34,5.5,280454
60507,0,0,,,,,,,,,,,,
60510,29353,10689,2.55,2.73,53,953.02,289990,2.4,104792,117936,42262,40.4,16.71,248293
60511,1718,615,2.61,2.75,55.6,903.9,253667,2.7,72005,89294,32461,46.1,8.44,224397
60512,1647,522,6.73,3.15,41.6,1268.2,209549,2.4,97505,107230,34307,30.6,8.8,238303
60513,18651,7283,1.06,2.54,51.7,930.9,236905,2.3,82622,91447,36033,40.1,5.7,264489
60514,10908,4106,2.57,2.64,51.7,1089.87,499418,2.2,117654,150796,55621,39.5,24.83,326800
60515,28819,11621,2.35,2.44,55.9,905.54,343133,2.2,101061,121316,49504,43.8,19.05,285714
60516,28860,11160,1.91,2.58,54.8,904.13,304090,2.3,99677,115445,44764,44.2,13.86,295706
60517,33369,12849,1.76,2.59,48.9,1006.45,265463,2.3,89250,106606,41726,37.7,10.57,297648
60518,3637,1400,-1.51,2.62,52.3,697.19,138736,2.5,63578,72858,27868,39.8,2.8,326311
60519,0,0,,,,,,,,,,,,
60520,2763,1051,0.31,2.61,51.9,647.14,200400,2.6,79617,95394,36421,39.6,6.54,302959
60521,18011,5918,1.44,3.02,54.6,1407.88,772719,2.5,186790,232601,75710,42.1,47.38,382079
60522,0,0,,,,,,,,,,,,
60523,8828,3708,1.67,2.33,63.1,1222.4,539132,2.2,108063,146675,63488,54.3,23.58,364640
60525,29404,11585,1.1,2.49,55.9,1003.32,330262,2.2,98342,117376,46518,44.8,16.55,320798
60526,14708,5922,1.31,2.42,55.1,1052.31,340718,2,85220,108184,43499,43.6,13.15,313436
60527,26729,10798,1.68,2.45,55.4,1139.14,363767,2.2,98012,128475,51802,45.6,18.93,317206
60530,581,214,-2.3,2.66,53.3,639.7,169921,2.6,76583,97550,36126,42.4,5.63,420308
60531,1968,743,-0.36,2.66,52,644.15,178630,2.6,71352,80648,30211,39.1,3.82,245566
60532,27365,11823,1.67,2.24,49.6,986.51,266229,2.1,90576,107888,48261,39.9,13.45,292472
60534,10713,4057,0.7,2.63,51.4,901.58,195229,2.1,63721,73962,28287,37.2,2.73,393454
60536,0,0,,,,,,,,,,,,
60537,0,0,,,,,,,,,,,,
60538,25505,8690,4.99,2.93,48,1075.01,184204,2.4,78527,88122,29928,34,5.54,238319
60539,142,38,1.16,2.97,50.2,1023.51,276113,2.5,108191,123448,41471,35.6,13.96,296488
60540,43984,15743,1.9,2.7,52.6,1112.16,400898,2.4,122727,149040,54049,39.9,23.76,324260
60541,2912,1030,5.12,2.81,52.1,836.28,243454,2.5,86804,96786,34310,39.5,6.99,268317
60542,18014,6078,2.12,2.81,51.2,933.25,255067,2.4,98743,110669,39373,37.6,13.39,259018
60543,38097,12507,6.45,3.05,45.9,1156.79,236214,2.5,107782,117852,38976,34.8,12.84,253938
60544,27497,9650,1.54,2.84,52.9,1052.41,227462,2.3,96606,103152,35976,39.1,10.98,223730
60545,14423,4755,5.98,3.04,45.8,898.39,173418,2.5,78985,100562,33294,32.3,7.36,301638
60546,16366,6576,1.42,2.48,55.1,816.86,303488,2.1,89504,106064,42769,43.5,14.19,256460
60548,12642,4710,-0.45,2.66,53.2,786.61,169700,2.3,69956,86904,32658,40.1,4.92,339431
60549,787,292,-2.36,2.68,53.5,581.89,220206,2.6,86028,97423,34882,42.1,4.49,333483
60550,1438,538,0.74,2.53,53.4,623.54,168315,2.5,63579,72676,27475,42.9,3.52,224187
60551,5277,1458,-1.66,2.65,52.8,605.98,209535,2.6,81489,91692,28822,38.9,4.15,304021
60552,4568,1695,-1.13,2.69,53.1,704.36,192841,2.5,78693,90598,33578,40.8,5.67,306371
60553,658,242,-3.21,2.71,53.1,632.85,169906,2.6,78801,101547,37489,42.4,5.62,470113
60554,15261,5234,2.44,2.91,51,1283.14,289079,2.5,120795,131796,45691,38.7,17.87,273256
60555,14559,5449,2.17,2.65,51.8,991.23,239043,2.3,85739,102081,38843,38.8,10.03,286640
60556,1571,592,1.64,2.66,51.6,607.45,181760,2.5,71484,82596,30895,38.8,5.33,225326
60558,13778,4704,0.78,2.89,56.6,1099.56,540809,2.4,151461,178650,61015,44.5,33.26,324742
60559,25542,10774,2.28,2.34,53.3,946.05,330326,2.2,74711,95544,40761,42.5,9.7,313896
60560,24489,8277,5.72,2.94,48,1076.51,237015,2.5,91660,109800,37886,35.6,9.64,322532
60561,21985,8964,1.67,2.45,57.5,982.7,302835,2.3,89675,111777,45631,47,12.02,319368
60563,36582,15250,2.03,2.34,47.1,1086.37,299465,2.1,95846,112785,47367,38,15.1,270947
60564,41575,12838,1.7,3.24,49,1325.11,407192,2.6,153091,172503,53064,36.9,32.04,305441
60565,41241,13836,1.86,2.97,52.3,1164.87,358613,2.5,130993,150558,50180,40.9,25.72,296122
60566,0,0,,,,,,,,,,,,
60567,0,0,,,,,,,,,,,,
60585,23251,6691,2.49,3.48,45.4,1760.62,320912,2.6,137285,144231,41458,32.5,21.51,254794
60586,49066,13838,2.21,3.44,45.4,1211.53,215359,2.6,102319,113985,33271,31.4,9.9,297276
60601,11184,6808,2.08,1.57,40,1744.33,449392,1.1,104570,137666,87007,36.6,20.2,341276
60602,1134,633,1.41,1.62,45.4,1720.7,373581,1.1,104846,133577,79626,40.8,18.74,344181
60603,1095,228,1.05,1.61,43.7,1750.01,405351,1.1,106419,157876,49827,29.5,24.94,381578
60604,948,147,0.91,1.6,42.8,1738.88,423965,1.2,109378,164214,36433,25.5,26.77,379764
60605,22654,12411,1.59,1.67,40,1450.54,335772,1.3,82348,110378,63488,34.5,15.02,302406
60606,2513,1439,2.32,1.53,32.9,1609.45,316266,1.1,100295,131824,79703,30.6,15.67,358721
60607,24730,12074,1.23,1.89,35.5,1423.71,377750,1.5,92675,117512,62215,30.9,17.96,296094
60608,77569,25904,1.42,2.83,44.6,669.69,234228,1.4,43683,56932,20985,32.1,3.01,283833
60609,66055,20464,0.96,3.21,47.8,634.56,174128,1.5,44271,54390,17917,31.2,2.12,207839
60610,38915,24029,0.88,1.57,43.8,1204.88,450040,1.1,83035,122432,78774,39.2,16.82,398288
60611,31235,20326,1.35,1.51,45.1,1466.3,490291,1.1,102935,169711,111928,42.5,24.47,441324
60612,33078,12847,1.89,2.45,46.5,721.15,251998,1.3,46463,68240,29123,33.5,4.34,259854
60613,51416,29112,2.14,1.75,37.7,1093.99,348220,1.3,79552,106150,60415,33.9,13.01,314919
60614,63103,32928,1.18,1.82,36.8,1326.75,511407,1.4,107451,145420,78059,32.4,23.69,346510
60615,40587,20269,1.35,1.95,46,876.75,229876,1.2,52046,79429,41679,37.1,8.01,323101
60616,48814,21528,1.3,2.15,49.3,835.37,266698,1.4,52273,70886,35166,39.5,5.72,311671
60617,84331,29114,0.78,2.89,54.9,691.73,139537,1.7,49688,64005,23156,38.5,3.16,233848
60618,93453,35896,1.32,2.6,43.4,918.17,368956,1.7,70063,94167,38220,33.4,9.79,343108
60619,64541,27037,0.87,2.38,56.1,751.3,146469,1.4,47341,59700,25301,43.1,2.41,192593
60620,73573,26603,1.06,2.74,56,734.33,144421,1.4,45009,56047,20492,39.9,1.85,135200
60621,34846,11863,0.5,2.88,52.4,662,129190,1,27074,40715,14234,33.4,0.9,174815
60622,56048,25790,1.78,2.15,37.1,1043.67,427493,1.5,79916,106463,50751,31.9,13.93,317172
60623,96811,24925,1.07,3.55,46.6,641.37,185274,1.4,35897,48010,13758,29.2,1.13,193180
60624,38279,12754,1.39,2.94,51.6,682.88,186994,1.2,31716,43244,15054,32.6,0.6,137718
60625,79361,29560,1,2.62,43.2,884.13,316032,1.5,64480,83077,33999,33.7,7.89,280041
60626,52112,23196,1.47,2.11,43.6,809.18,233422,1.3,47990,66591,31559,34.9,3.83,303119
60628,72854,24855,0.7,2.9,56.7,807.29,126402,1.5,50552,61673,21743,39.1,1.85,176374
60629,112885,30278,1.23,3.72,48.3,795.43,159957,1.8,49256,59045,16105,29.9,1.5,210513
60630,55742,21089,1.15,2.64,52,884.12,281241,1.8,65744,81346,31134,39.4,5.76,293062
60631,29709,12589,1.26,2.32,55.4,940.42,322446,2,88022,99789,43033,45,10.89,270382
60632,93512,24700,1.17,3.77,46,697.58,185201,1.9,45914,55959,15108,29.1,1.42,218930
60633,13740,5023,1.21,2.67,53,653.53,139370,1.8,50213,64418,24269,38,2.65,260754
60634,76881,26753,1.25,2.86,53.5,865.93,253570,2,65940,78766,28072,39.9,4.19,277117
60636,40854,11889,0.34,3.39,55.1,722.52,112802,1.3,38048,47546,14211,33.7,0.58,79054
60637,50754,20278,1.2,2.32,49.2,790.94,198478,1.2,41999,59786,26731,34.2,3.97,198713
60638,57259,20510,1.31,2.79,53.6,810.95,212956,2.1,69732,80751,29273,38.7,4.48,249760
60639,92901,26024,1.8,3.56,47.8,784.11,225038,1.7,48167,58270,16739,30.7,1.47,217999
60640,65786,34447,1.29,1.82,43.9,799.2,278014,1.2,56858,77397,42940,38.4,7.07,303107
60641,72918,25196,1.23,2.88,48.6,817.04,280887,1.8,57753,73865,27008,35.2,4.8,264388
60642,18355,8730,1.42,2.05,37.9,1017.9,381079,1.5,74853,101860,50743,32,11.79,308629
60643,50070,18059,0.67,2.75,57.3,864.27,203995,1.9,78846,92052,34257,43.2,8.53,236821
60644,48095,16416,1.46,2.84,51.7,690.95,195246,1.2,36731,49608,18033,35.1,1.26,152578
60645,44435,15693,1.45,2.77,51.3,898.94,237860,1.7,62243,87409,32450,37.4,6.68,373924
60646,26949,10485,1.01,2.56,54.9,778.4,378252,2.2,100824,116607,45382,43.8,17.61,270229
60647,89397,35059,1.47,2.53,39.6,928.46,352412,1.5,65597,86393,37078,31.2,7.88,347639
60649,47311,22007,1.16,2.11,51.2,740.04,182023,1.2,40004,52552,25533,39.9,2.19,195667
60651,63711,19697,1.68,3.22,51.3,736.5,192392,1.5,39836,53368,16843,32.9,1.75,252901
60652,41325,12826,1.07,3.2,51.2,862.04,173354,2.2,80950,89812,28535,35.7,5.63,256593
60653,27781,12738,1.78,2.13,52,617.38,237495,1.1,40841,62102,28947,39.7,5.39,298871
60654,14723,9530,1.35,1.52,35.2,1688.69,406300,1.2,108525,147138,97545,33.4,23.89,335289
60655,28352,10590,1.11,2.64,51.3,847.29,240938,2.2,100201,111030,41664,37.5,10.05,277593
60656,25630,10707,0.97,2.38,53,930.09,256527,2,67825,79787,33606,42.6,5.13,260767
60657,69154,39601,1.37,1.72,36.1,1202.29,401167,1.3,91528,121230,69428,33.7,18.05,330706
60659,41249,14455,1.49,2.81,51.2,841.15,288016,1.7,55947,73911,26875,37.8,4.94,301925
60660,43341,21399,1.42,1.89,45.1,866.18,228860,1.2,51768,66523,35267,37.2,4.51,254073
60661,8492,5416,2.05,1.56,32.5,1491.76,301062,1.3,101197,124454,79842,30.9,13.81,337612
60666,0,0,,,,,,,,,,,,
60669,0,0,,,,,,,,,,,,
60674,0,0,,,,,,,,,,,,
