ZIP_Code,zip5_HH,charity,church,education,political,assets,savings,checking,USbond,securities,coll_tuition,elem_HS,other_gift
01821,11518,368.5,873.7,89.6,13.1,115334.3,17229.6,36502.3,655.1,61474,1337.6,255.8,632.7
01822,0,,,,,,,,,,,,
01824,9795,418.8,894.9,103.7,14,139241.5,19045.9,47337.9,745.5,72852.8,1515.1,275.2,690.7
01826,11236,321.5,829.2,76.8,11.9,96151,15043.3,28761,576.3,52311.8,1132,225.8,581
01827,889,460.4,941.7,117.8,14.8,158198.1,19756.2,55574.2,850.7,83302.7,1545.3,313.6,656.7
01830,10423,272,735.3,63.5,10.4,81046.4,13224.5,22981.6,500.8,44881.9,980.4,177.3,519.6
01831,0,,,,,,,,,,,,
01832,8794,271.6,741.7,63.4,10,81022.8,13217,23075.4,503.5,44718.7,982.1,184.6,508.1
01833,2743,433.9,922,111.6,14.8,146668.9,18552.8,50156.1,818.2,78445.9,1356.8,289.7,620.1
01834,2346,405,911.1,101.8,14.7,129936.5,17456.4,42605.1,741.8,70191.4,1259.5,266.9,629.9
01835,5494,309.4,802.3,74,11.6,93573.5,14623.8,27526,569.8,51318.1,1071.1,212.3,546.7
01840,2326,151,518.6,30.9,6.1,44334.8,9163.6,10111.1,295.2,25400.4,746.7,91.7,388.6
01841,14757,175.3,601.9,37.8,6.6,48926.6,9828.6,11269.7,329,27953.8,781.3,136.8,398
01842,0,,,,,,,,,,,,
01843,8942,205.2,642.6,45,7.6,58947.7,11329.6,14952.3,372.6,32759.6,918.5,146.8,459.1
01844,18278,309.6,793.8,73.8,11.3,94264.5,14624.3,28422.7,561.5,51283.4,1093.8,208.5,565.8
01845,10605,415.2,870.8,104.4,13.7,142718.3,18926.4,49061,762.9,74834.6,1479.7,272.5,651.1
01850,5761,225.5,691.4,50.3,8.2,65531.2,12463.8,17242.7,400.3,35753.3,1031.6,167.9,494.2
01851,10371,206.7,635.9,40.8,6.5,59165.4,14554.9,15149,314.1,29733.9,1455.1,166.7,623.1
01852,14294,245.3,687.4,55.6,8.7,74455.5,13196.2,21151.9,439.2,40200.4,1089.2,165.5,527
01853,0,,,,,,,,,,,,
01854,9993,217.6,642.6,46.9,7.7,64359.6,13015.6,17111.8,376.9,34409.8,1166.2,155.4,539.2
01860,2487,348.4,857.3,84.6,12.8,106339.7,15447.9,32746.3,637.3,58255.5,1103.7,233.2,589.1
01862,3244,349.9,863.8,84,12.6,106177.7,16466.1,32325.6,618.2,57205.6,1265.2,248,615.7
01863,4125,355.8,822.8,85.3,12.5,113941.7,17098,36641.8,629.4,60097.6,1365.8,233.1,651.4
01864,5720,416.6,903.1,105.4,14.4,138026,18248.1,46512.6,763.2,73501.2,1401,281.4,632.7
01865,0,,,,,,,,,,,,
01866,0,,,,,,,,,,,,
01867,9437,425.4,900.3,107.9,14.4,143788.2,18813.7,49123.4,779.4,76112.6,1437.3,281.8,655.6
01876,11266,382.9,886,94.4,13.7,121094.7,17016.6,39184.2,695,65024.1,1264.8,256.4,629.3
01879,4241,424.9,902.8,107.7,14,143762.6,18722.7,49364.5,790.2,75935.8,1458.3,289.7,629.3
01880,10798,386,858,96.6,13.4,127281.5,17200,42254,709.8,68071.4,1284.6,249.4,617
01885,0,,,,,,,,,,,,
01886,8170,474.3,942.4,118.4,14.6,165262.3,21956.8,58166.8,841.8,84562.9,1857.3,331.5,728.3
01887,8038,409.1,915.4,102.3,14.3,132498.3,18201.5,43820.9,738,70548.2,1391.8,284.3,646.2
01888,0,,,,,,,,,,,,
01889,0,,,,,,,,,,,,
01890,7697,497.7,940.4,127.9,15.2,178625,21960.1,64759.7,905.5,92075.5,1771.7,326.7,733
01899,0,,,,,,,,,,,,
01901,1350,145.7,529.6,29.8,6.2,41706.9,9122.2,9421.1,281.1,23564.3,756.4,86.5,405
01902,16647,185.4,629.5,40.3,7,53385.4,10607.4,13447.3,346.9,29519.7,862.1,129.9,434.6
01903,0,,,,,,,,,,,,
01904,7465,315.6,822.2,75.9,11.8,96507.2,14898.7,29291.3,576.3,52354,1105.2,210.4,568
01905,8637,195.7,661,42.3,7.3,54226.7,11211.3,13364.5,349.6,29849.4,924,147.2,467.6
01906,10802,344,836.9,83.3,12.7,105893.3,15569.8,32953.2,620.1,57519.3,1139.4,216.9,606.4
01907,5500,429.4,896.1,109.8,14.7,146439,18431.3,50432,803.9,78127.7,1352.9,267.4,642.4
01908,1537,384.9,840.3,96.7,13.6,127878.4,16910.8,42596.8,724.8,68877.7,1201.9,222.5,626
01910,0,,,,,,,,,,,,
01913,6546,344.4,812.2,84.8,12.5,110876.7,15618.4,35062.3,648.1,60377.5,1132.6,224.7,561.1
01915,16051,331.6,784.3,81.3,11.8,107491.8,15272.2,34199.9,619.5,58319,1126.9,207.6,565.5
01921,2668,546.4,1025.5,144.3,17.6,193594.2,22076.3,70439,1024.3,101989.5,1664.2,348.1,707.8
01922,1203,462.6,942.7,119.7,15.7,158727,19383.1,55234.2,878.4,84801.8,1411.8,294.1,643.6
01923,11090,356.8,834.2,88,13,114356.2,16130.4,36479.2,655.4,61945,1166.6,226.2,603.8
01929,1205,371.3,848.1,92.2,13.2,120882.5,16424.5,39161.1,692.4,65610.5,1173.8,236.7,598.6
01930,13494,308.3,776.1,73.1,11.5,94329.4,14328.7,28126.2,570,52027.5,1016.9,188.4,563.7
01931,0,,,,,,,,,,,,
01936,0,,,,,,,,,,,,
01937,0,,,,,,,,,,,,
01938,5723,385.3,860.4,96.2,13.8,125992.7,16888,41381,716.8,68084.1,1210.1,238.1,619
01940,4573,445.1,922.7,113.6,14.9,150528.7,18886.8,52392.2,817.2,79841.7,1403.1,282.7,672.3
01944,2215,476.8,911.9,124.5,15.7,169772,19835.9,60738.8,905.6,90129.9,1428.4,280.6,665.9
01945,8194,436.9,896.7,112.4,14.8,150246,18444.5,52124.6,826.1,80321.6,1338.7,269.9,633.6
01949,3006,407,900.8,102.3,14.4,132999.9,17737.6,44278.5,748.4,71257.2,1307.2,266.9,635.3
01950,7962,393.6,841.8,99.4,13.6,133512,17152.6,45132.9,750.8,71724.9,1245.8,239.9,600.9
01951,1579,400.7,863.2,100.3,13.6,133817.4,17008.6,45433.5,760.7,72014.1,1206.8,238.2,617
01952,3812,334.4,808.2,80.5,12.3,104068.8,15113.6,32144.5,616.4,56979.4,1094.9,206.7,576.4
01960,22956,314,793.8,75,11.9,95379.4,14572.9,28675.7,564.4,52287,1037.4,195.2,591.7
01961,0,,,,,,,,,,,,
01965,0,,,,,,,,,,,,
01966,3358,342.5,810.2,83.1,12.8,108074.9,15428.6,33802.8,634,59114.4,1073.4,200.1,603.7
01969,2365,388.5,874,97.3,13.5,127183.7,16983.5,42068.3,729.2,68537.4,1244.6,256.4,595.4
01970,19325,266.6,716,62.2,10,81598.9,13240.8,23495.9,494,44896.1,995.9,168.4,514.8
01982,2670,441.2,911,112.2,14.5,150624.1,19283.4,52292.7,809.8,79358.7,1494.3,290.4,659.5
01983,2034,480.7,958.1,125.2,16,165825.9,19751.9,58843,900,88068.3,1446.4,305.7,673.3
01984,1326,541.4,980.4,144.4,17.7,196457.5,21670.6,72533.2,1024.5,103500.2,1589.7,325,715.2
01985,1625,470.3,942.1,122.1,15.1,163930,19317.2,58489.6,899.7,87138.7,1423.7,299.1,640.3
02018,0,,,,,,,,,,,,
02019,6354,354.8,861.2,86.7,12.9,110444.3,16234.7,34488,648,59699.5,1199.5,244.1,594.9
02020,0,,,,,,,,,,,,
02021,8725,374.8,863.9,93,12.9,123743,17367.8,41090.2,681.7,65244.5,1339,246,631.3
02025,2699,477.7,946,124.8,15.7,167350.3,19774.8,59500.3,901.7,88905,1438.5,309,664
02026,9599,364.1,849.5,90.6,13,118219.3,16410.2,38731.1,667.5,63291.6,1222.3,232.3,610.3
02027,0,,,,,,,,,,,,
02030,1852,595.5,1030.8,158.1,17.2,222513.2,24418.6,84026,1124.4,114868.3,1913,378.9,750.8
02032,1699,332.5,836.4,79.3,12.1,100873.3,15654.5,30667.1,587.6,54313.1,1194.1,231.8,604.6
02035,6597,378.5,849.7,94.9,13.3,125476.9,17099.3,41564.8,700.4,67064.6,1278.8,247.4,606.1
02038,11574,408.8,883.3,103.7,13.6,138329.9,18256.4,47061.5,760.4,73254,1412.1,286.2,614.9
02041,0,,,,,,,,,,,,
02043,8834,463.9,926.2,120.6,15.4,161541.4,19224.9,57379.9,869.9,85830.4,1378.9,288.2,672.8
02045,4983,332.8,812.3,79.4,12.4,102237.8,15101.5,31136.1,616.1,56098.2,1081.8,200.9,580.8
02047,0,,,,,,,,,,,,
02048,8592,385.7,860.4,97.5,13.1,129888.9,17426,43491.1,721,69144.9,1344.6,269.9,586.9
02050,10058,412.5,895.9,104.7,14.2,137217.5,17544.6,46437.6,777.9,73786.3,1267.6,265.3,613.3
02051,0,,,,,,,,,,,,
02052,4243,493.2,958.3,129.2,15.6,175003.2,20634,62988.2,930.8,92104.3,1568.5,328.4,664.3
02053,4661,435.4,921,111.8,14.9,147295.2,18817.9,50521.5,815.2,78320.7,1425.7,300.6,625.8
02054,3194,402.6,879.6,101.5,13.7,135045.5,17863.7,45481.3,753.2,71983.3,1344.8,266.3,619.1
02056,3318,506.9,982.4,133.8,16,179861.3,20740.5,65154.2,967.1,94909.2,1558.4,335.7,653.1
02059,0,,,,,,,,,,,,
02060,0,,,,,,,,,,,,
02061,3784,462.3,949.1,119.5,15.4,157601.8,19202.1,55279.1,863.9,83828.4,1406.1,300.7,659.2
02062,12317,320.7,794.4,77.2,11.7,101679.8,15716.8,31531.8,572.7,54372.7,1208,207.5,599.1
02065,0,,,,,,,,,,,,
02066,6801,432.7,920.7,110.6,14.9,144721.8,18183.4,49486.3,810.6,77685.1,1292.5,274,645.3
02067,6537,470.4,944,118.4,14.2,166253,21637,59170.9,852,84957.2,1794.9,315.7,716
02070,0,,,,,,,,,,,,
02071,317,412,912.7,104.9,13.8,137432.1,17989,46674.4,756.5,73093.1,1350.5,282.3,617.3
02072,10568,325.2,837.2,79.2,11.6,102413,15193.9,32493.2,595.6,54711.4,1153,213.4,570
02081,7150,409,895.2,103.2,14.1,135632.5,17838.6,45817.1,751.1,72321.8,1321.6,265.4,642.8
02090,5401,502.8,952.7,130.9,16.1,178922.9,21193.9,64988.2,929.5,93365.4,1613.1,318.7,727.3
02093,3634,431.8,915.7,110.9,14.6,146002.6,18345.8,50193.7,813.6,78014,1356.8,290.2,623.3
02108,1627,379.1,761.3,94.8,12.3,135795.5,18120.4,46563.9,699.3,70925.2,1469.9,213.9,604.3
02109,2390,400.9,751.9,103.7,12.8,150219.4,18637.6,53190.3,765.3,78506.8,1500.5,215.8,577.9
02110,1248,471.1,835,122.8,15,177075.6,20888.4,64540.2,902.7,92020.4,1601.5,245.7,663.7
02111,3669,243.4,555.2,48.7,6.4,84475.8,18260.7,26677,356.5,39220.6,2050.4,152.1,758
02113,4237,261.7,628.1,63.5,9.5,89564,13424.6,27048.2,495.8,48983.5,1080.5,142.5,467
02114,7768,318,675.2,77.3,10.1,114542.1,16679.2,38099,583.4,59394.5,1438.5,178.5,558.7
02115,11763,178.8,500.8,38.4,5.9,61194.4,11748,17582.4,321.1,32107.6,1297.4,99.5,464
02116,11904,366.9,729.2,90.7,11.1,134922.2,18646.1,47120.5,672.1,68848.8,1634.4,207,625
02117,0,,,,,,,,,,,,
02118,12658,238.6,623.1,55.5,7.5,83165.2,13983.9,26780.3,438.6,42248.4,1310.7,148.2,495.2
02119,10731,93.9,592.3,20,3.7,25849.9,6742.4,5692.4,198.8,13745.6,606.6,75.8,257.5
02120,4959,133,526.1,27.5,4.8,41383.3,9369.4,9928.2,249.1,22325,969.4,88.5,370.7
02121,10007,79.3,602.1,17.4,3.2,21771.4,6185.3,4631.2,176.7,11186.8,577,73.1,223
02122,8401,188.1,670.8,41.4,6.6,56231.1,11789.3,15288.8,333.5,29128.2,1054.1,143.3,459.5
02123,0,,,,,,,,,,,,
02124,18355,134.3,684.6,30.6,4.9,39973.2,8944.3,10647.1,269.9,20303.8,791.8,109.2,327.2
02125,12749,172.6,619.6,37.7,6,52660.4,10922.2,14135.5,313.9,27678.4,1011.8,124.2,421.8
02126,9160,79.8,697.6,18.3,3.2,20981.2,6441.6,4533.1,185.5,10101.1,579.7,78.9,224.6
02127,16576,306.7,699,76.1,10.6,105611.2,14905.2,34415.3,584,56481.7,1184.2,180.2,505.4
02128,15714,207.8,638.9,46.6,7.9,60460.1,11419.4,15102.8,374.9,33931.2,879.9,148.3,453.5
02129,8295,367,749.4,94.2,11.9,132314,17254,46145.6,698.1,69348.6,1394.3,217.9,557.7
02130,16146,292.3,726.9,71.5,9.9,99068.8,14688.9,31940.9,550.8,52347.6,1199.2,183.5,504.2
02131,12121,257.5,750.8,62.7,9.2,82506.3,12872,25522.8,488.2,44165.9,1010,176,464.3
02132,11686,363.4,831.8,89.8,12.6,119787.4,16765.9,39574.9,661.2,63539.9,1283.3,228.4,619
02133,0,,,,,,,,,,,,
02134,9731,172.9,515.5,35.7,5.7,55733,11918.7,14295.7,297.3,29550.1,1295,104.2,463.8
02135,21325,215.3,590.1,47.4,7.6,68516.6,13029.8,18977.5,375,36499.9,1204.8,127.3,517.7
02136,12105,180.8,749.5,42.8,6.7,53722,10181.1,14996.2,356.1,28400.2,821.4,139.1,372.7
02137,0,,,,,,,,,,,,
02138,14377,315,706.5,76.3,10.2,109905.4,16439.7,36445.8,568.2,56857.9,1423.3,185.4,584.2
02139,15115,272.4,687.6,64.6,8.9,93563.4,15190.1,29848,494.8,48068.8,1342.1,169.6,528.7
02140,8855,280.3,714.4,66.8,9.3,95260.2,15367.4,30735.4,505.6,48978.1,1325.8,178.4,550.9
02141,6817,258,658.2,59.1,8.6,85842.4,14871.7,26327.4,451.7,44229.7,1361.8,159.4,543.1
02142,1447,267.3,647.9,59.5,8.4,91646.3,17245.6,28344.4,436.2,45042.7,1691.6,168.5,603.1
02143,12080,262.7,674.2,61.2,9.3,85506.8,14483.8,25455.4,468.8,45332.9,1206,162.1,532.2
02144,11540,295.6,703.9,71.8,10.5,99385.5,15250.6,31120.3,536.4,52781,1245.3,176.7,535.2
02145,10488,228.4,671.4,51.7,8.2,69462.7,12812.2,19190.6,404.3,37411.9,1069.5,155.8,496.1
02148,24537,221.8,678.6,47.4,7.6,65981.3,14024.7,17994.5,365.5,33890.8,1272.6,161.4,572.8
02149,16297,220.8,697,50.4,8.2,64871.9,11937.2,17413.5,398.6,35548.7,925.9,159.3,475.5
02150,12510,190.7,613.4,42.5,7.1,56284.2,10682.5,14303,355,31414.8,858.4,140.9,419.8
02151,21806,232.8,691.7,52,8.9,65805.9,12183.3,17069.6,412.8,36612.2,929.2,158,511.4
02152,8129,309.8,773.4,74.5,11.6,96784.7,14522.5,29263.6,574.3,53120.5,1036.6,192.9,554
02155,24133,298.2,771.3,70.8,10.7,93607.5,14990.9,28613,528.2,49861.4,1194.2,193.3,574.9
02163,716,145.1,462.7,27,4.1,45594.6,12626,11247.7,221.3,22094.2,1405.4,91.4,501.9
02169,25693,242.7,675.3,53.1,8.6,73746.7,14397.9,20678.5,411.2,38670.1,1249.4,160.3,595.1
02170,7945,257.3,690.3,53.3,8.2,76886,16331.3,21655.5,398.6,38803,1510,176.7,709.4
02171,8338,287.5,713.5,62.3,9.3,90456.5,17365.7,27256.2,463.8,45567.5,1596.7,186.1,709
02176,11908,368.1,836.5,91.7,12.9,121225.7,16833.4,39861.1,673.5,64731.6,1270.4,239.9,611.3
02180,9343,355.8,827.4,87.2,12.5,114579.1,16308,37013.6,647.9,61446.3,1209.1,225.8,616
02184,13504,349,833.2,84.2,12.5,110441.3,16672.1,34985,618.1,58717.9,1293.6,232.4,638.9
02185,0,,,,,,,,,,,,
02186,9680,406.9,924.9,104.6,13.4,140562.1,18165.8,49147.6,767.3,73308.7,1393.1,266.4,623.2
02188,6917,299.2,762.8,71.6,11.1,93149.8,14459.1,28223.1,547.9,50591.7,1081.3,191.3,558.9
02189,6065,287.7,767.3,68,10.8,87153.3,13934.8,25496.9,526.8,47701.4,1048.5,192.3,537
02190,6688,354.3,829.9,86.9,12.7,113635.8,16272.6,36397.1,652.6,61064.1,1202.6,226.7,597.9
02191,3667,324.9,822.5,77,12.4,96313.6,14881.4,28623.1,586,52807.3,1073.3,206.9,598.9
02196,0,,,,,,,,,,,,
02199,827,349.5,683.8,86.5,10.6,132504.2,18457.1,46089.5,641.9,67454,1606.4,189.4,599.8
02203,0,,,,,,,,,,,,
02205,0,,,,,,,,,,,,
02210,1103,377.3,750.7,94.6,11.4,138521,18550.5,48180.4,709,71372.9,1567.1,220.5,570.3
02215,9602,158.9,467.8,32,5.1,53045.2,11406.7,13737.5,275.7,27999.7,1328.3,87.8,452.7
02222,0,,,,,,,,,,,,
02238,0,,,,,,,,,,,,
02269,0,,,,,,,,,,,,
02301,22546,178.1,694.2,40,6.8,50053.4,9900.8,12818.7,339.3,27449.4,778.6,132.3,394.7
02302,11299,212.8,769.8,48.6,8,58590.6,10996.3,15340.3,397,32204.1,851.1,160.3,433.7
02303,0,,,,,,,,,,,,
02304,0,,,,,,,,,,,,
02305,0,,,,,,,,,,,,
02322,1727,290.9,833.8,68.4,11.4,83263.6,13904.9,23430.8,518.9,45787.8,1000.8,196.6,569.6
02324,8156,364.3,866.3,90.6,13.3,115735.1,16241.2,36899.4,668.2,62709.8,1206.2,244.1,583.1
02325,0,,,,,,,,,,,,
02327,0,,,,,,,,,,,,
02330,4576,329.1,857.4,78.1,12.6,94341.7,14516.2,27734.1,589.6,52131.4,1026.7,219.4,589.9
02331,0,,,,,,,,,,,,
02332,5134,496.2,970.9,130.1,16.3,173859.3,20224.9,62316.9,939,92300.6,1466.3,312.4,676.2
02333,5026,349.2,869.7,85.3,13.1,105445,15611.6,32180.8,636.8,57680.4,1119.1,240.6,584.6
02334,0,,,,,,,,,,,,
02337,0,,,,,,,,,,,,
02338,2981,337.7,864.4,80.3,12.9,97035.3,14895.9,28546.7,603,53547.5,1065.4,224.8,594.3
02339,4749,444.9,938.6,114.6,14.9,150216.4,18609.6,52015.5,832.7,80241.3,1358.7,295,636.4
02341,3351,382.1,911.9,94.5,14.1,117620.4,16681.5,36916,698.6,64078.8,1200,266.2,603.2
02343,4261,298.4,815.9,70.9,11.1,89004.4,14136.1,26508.4,541.3,48389.1,1049.6,203.1,557.8
02344,0,,,,,,,,,,,,
02345,0,,,,,,,,,,,,
02346,8653,326.2,842.6,78.4,12.4,96294.1,14717.6,28457.8,586.6,53102.9,1059.7,219.5,571.7
02347,3871,403.3,906.9,101.6,14,130609.4,17166,43463.5,748.5,70407.5,1257.9,268.5,610.8
02348,0,,,,,,,,,,,,
02350,0,,,,,,,,,,,,
02351,6214,315.5,814.9,75.7,11.8,95483.5,14768.7,28307,575.5,52350.8,1088.3,215.6,556.1
02355,0,,,,,,,,,,,,
02356,4306,449,917.6,115.9,14.6,156240.9,19037.7,55103.6,853.1,82732.5,1413.7,288,633.7
02357,0,,,,,,,,,,,,
02358,0,,,,,,,,,,,,
02359,6552,385.9,892.9,96.4,13.7,123223.9,16814.6,39979.7,718.2,66678,1221.5,264.4,596.6
02360,22269,350.5,849.6,85.7,12.9,108753.3,15618.3,33999.3,647.2,59303.6,1119,229.3,583.5
02362,0,,,,,,,,,,,,
02364,4845,397.1,877.1,100.2,13.7,130921.8,16943.3,44124.1,744,70388.1,1223.7,257.6,606.7
02366,0,,,,,,,,,,,,
02367,1059,419.5,932.5,105.7,15,135070.6,17867.2,44610.5,779.6,72919,1289.4,271.8,629.4
02368,11965,206.6,784.6,46.4,7.3,60675.4,12370.7,17150.8,373.5,30800.7,1079.6,158.3,487.1
02370,7024,289.2,788.5,67.8,11.2,83581.6,13540.1,23596.9,522.3,46394.9,970.8,193.9,544.7
02375,3604,381.5,874.5,95.1,13.2,124680.2,16990.4,41238.5,713.2,66580.8,1269.4,251.6,600
02379,2710,361,874.8,88.4,13.4,110194.7,15643.1,34754.7,646.3,60013.4,1122.6,234.1,614.7
02381,0,,,,,,,,,,,,
02382,5418,322.7,824.1,77.9,12,97518.2,14776.1,29118.4,590.7,53621.2,1077.4,225.3,553.6
02420,5605,499.8,933.8,122,14.5,178672.3,24286.5,64204.2,850.3,88780.3,2156.7,327.6,845.4
02421,6407,479.2,898.1,116.5,14,172556.1,24023.7,61643.5,813.6,85451.2,2126,313.7,837.6
02445,8776,400,792.3,97.5,11.8,144763.5,20378.4,50758.9,706.8,72813.2,1813.4,249.3,689.1
02446,14109,328.2,696.7,77.8,10.3,116036.8,17797.1,38724.4,573.1,58915.7,1637.8,200.7,632.4
02447,0,,,,,,,,,,,,
02451,7442,330.6,787.5,78.6,11.4,107448.1,17025.8,34133.8,576.8,55956.5,1419.2,211.7,630.4
02452,5673,308,767.6,71.4,10.8,96461.2,16086.8,29627.5,530.4,50554,1336.4,194.9,633.6
02453,11625,275.9,702.9,65,9.6,89498.8,14557,27251.7,496.7,47648.5,1204.8,178.4,538.3
02454,0,,,,,,,,,,,,
02455,0,,,,,,,,,,,,
02458,5110,378.2,794.5,93.5,12.2,131932.3,18321.4,45130.5,682.4,68391.3,1510.9,237.8,646.4
02459,7061,489.6,922,123,14.7,175512.5,22456.5,63385.4,868.4,89256.8,1873.7,307.8,777.6
02460,3882,415.4,849.3,103.8,13.4,145798.3,19726.9,50346.4,751.5,75554.5,1596.4,266.3,681.3
02461,2863,445.1,877.4,109.8,13.5,157509,21519.3,55488,781.6,79914.3,1840.3,288.1,749.6
02462,708,458.1,867.2,114.6,13.4,166873.1,21635.9,60255,828.6,84562.2,1812,284.7,739.9
02464,1233,334.2,782.1,77.9,11.3,109377.3,18094,34761.4,567.5,55927.6,1598.4,231.3,672.8
02465,4441,470,904.2,120.1,14.3,169418.2,21269.5,60913.7,857.7,87211.8,1728.1,300.4,704.7
02466,3109,423.3,844,104.8,13.1,150529.7,20730.9,52639.6,749.5,76650.4,1727.8,273.6,724.2
02467,6824,431.2,864.6,105.3,13.3,151208.9,21253.8,52658.4,746.5,76422.2,1835,279.4,745.3
02468,1876,579.9,1003,152,17.2,216313.3,24907.2,80843.7,1074.5,110759.4,1983.7,355.5,793.4
02471,0,,,,,,,,,,,,
02472,15536,338.3,775.3,82.2,11.9,111858.7,16674.9,35882.5,604.2,59166.8,1320.8,209.3,613
02474,12159,357.5,799.6,87.6,12.3,119590.4,17372,39275.3,637.8,62874.3,1383.6,229,634.4
02476,7137,403.9,851.5,100.5,13.3,138076.8,18752.5,47220.2,728.7,72118.2,1497.7,261,668.7
02477,0,,,,,,,,,,,,
02478,9808,421.1,860.1,105.2,13.5,146750.1,19900.6,50840,748.1,75864.5,1625.9,274.7,694.6
02481,5100,570.5,993,150.3,16.5,213283.2,24251.8,80075.1,1058.8,109276.4,1955.3,367.5,755.7
02482,3944,495.1,928.5,127.4,15.3,178782.3,21833.6,64859.4,904.9,92236.4,1729.3,313.2,735.7
02492,6996,531.7,978.3,139.7,16.6,192364.9,22221.2,70671.5,988.4,100105.1,1712,339.7,729.6
02493,3789,552.4,982.1,142.3,16.4,202358,24175.8,74853,993.9,103152.5,1990.6,350.1,798.9
02494,3421,446.7,899.9,113,14.2,155514.2,20163.7,54550.4,805.1,80868.6,1610.3,294,703.5
02532,5663,300.2,796.8,69.5,11.7,85762.4,13722,24389.7,538.1,47672.2,965.8,184.5,580.2
02534,0,,,,,,,,,,,,
02535,713,355.1,807.5,87.1,12.8,114561.5,15176.8,37612.8,648.2,62229.1,1117.2,202,592.9
02536,8299,296.6,804.5,68.5,11.5,83684.6,13556.9,23604.3,531.7,46545,937.1,185.1,580.6
02537,2381,388.1,905.1,96,14.2,121011,16755,38661.6,713.3,65821.6,1181.3,251.4,626.2
02538,2060,270.2,777.7,61.1,10.7,73694.6,12680.9,19522.2,487.1,41368.5,929.4,179,531.6
02539,2294,285.9,765.7,66.5,11,83722.1,13264.3,23774.3,515.9,46652.8,968.3,176.2,541.3
02540,4095,319.6,772.8,76.1,12.3,98309.7,14426.2,30374.7,573.8,53829.2,990.3,170.6,621.8
02541,0,,,,,,,,,,,,
02542,212,168.9,617.5,39.9,6.1,45293,10214.5,8523.7,278.9,26218.4,830.3,188.2,349.6
02543,352,466.5,915.1,119.8,16.1,160401.1,19307.1,56705.3,832.7,85000,1381.9,245.8,738.2
02553,0,,,,,,,,,,,,
02554,4500,337.7,807.3,83.8,12.3,109574.1,15276.7,35005.1,625.5,59332.6,1143.2,213.7,548.8
02556,1380,389.2,881.1,95.9,14.2,122009.1,16272.7,40116.5,695.2,66076.5,1130.3,219.8,662.7
02557,0,,,,,,,,,,,,
02558,0,,,,,,,,,,,,
02559,1821,305.7,799.8,71.2,12.4,86738,13713.4,24888.5,536.3,48254,941.4,175.1,614.5
02561,0,,,,,,,,,,,,
02562,1254,341.8,837.2,83.1,12.7,104221.1,15220.6,32286.8,626.5,56871.5,1121.4,229.1,577.2
02563,4088,353.3,857,85.7,13.3,107959.7,15691.8,33399,649.7,59016.1,1111.5,230,605.2
02564,0,,,,,,,,,,,,
02568,4839,286.3,765.5,66.5,11.4,83308.1,13409.3,23520.4,513.8,46262,986.4,176.8,546.6
02571,4600,271.8,767.8,62.2,10.7,75832.8,12650.7,20758.2,489.7,42454.3,914,175.6,536.1
02574,0,,,,,,,,,,,,
02575,0,,,,,,,,,,,,
02576,1576,331.9,847.1,79.1,12.9,97144.8,14575.7,29288.3,590.2,53333,1035,207.2,601.1
02584,0,,,,,,,,,,,,
02601,6295,216.1,676.3,47,8.7,58476.4,11124.1,14150,395.1,33231.8,815.2,136.8,488
02630,931,326.8,834.1,76.4,12.4,93086.5,14067.4,27857.8,573,51541.8,999.7,185.2,624.6
02631,4342,342.6,839.2,82,13.2,102386.2,15064.5,31236.2,618.6,56308.6,1029.7,197.4,632.7
02632,4720,311.1,824,72.8,12.4,88408.9,14136.5,25191.9,552.7,49088.2,979.3,193.3,604.1
02633,2540,327.6,819.1,77.4,13.1,94855,14299.3,28243.8,569,52448.5,956.8,174.8,636.8
02635,1510,351.6,875.8,84.6,13.3,104318.4,15290.2,31872.9,627.9,57317.2,1051.9,214.3,629.9
02637,0,,,,,,,,,,,,
02638,1365,320.5,824.5,74.3,12.8,89426.5,13995.3,25803.4,555.5,49796.7,909.1,169.4,645.5
02639,1730,261.7,715.9,59.7,10.5,75698.1,12496.1,20889.3,474.6,42368.4,884.8,145.8,540.7
02641,0,,,,,,,,,,,,
02642,2410,310.1,832.3,70.5,12.9,82450.1,13658,22237.1,527.1,46422.7,902.3,172,632.7
02643,0,,,,,,,,,,,,
02644,1377,361.3,891,88.4,13.1,110851.8,16325.5,33935.5,669.5,60507.1,1191.2,265.8,580.1
02645,4097,317.3,829.3,74.3,12.4,90401.6,14061,26202.9,561.1,50239.4,958.1,191.1,610.3
02646,1172,284.1,764.7,64.7,11.9,78112.4,12826.1,21465.2,491.7,43962.6,840.3,148.8,620.4
02647,0,,,,,,,,,,,,
02648,2455,360,878.9,87.5,13.1,110287.5,15828.1,34432,664.4,60202.9,1135.4,234.2,605.1
02649,6492,312.6,810.8,73.8,11.9,91609.8,14041.5,27242.3,566.5,50468.8,983.7,192.7,584
02650,484,357.5,832.2,87.3,13.5,111427.7,15293.8,35766.5,637.3,60838.5,1014.6,187.6,658.1
02652,0,,,,,,,,,,,,
02653,3176,332,820.6,78.6,13.1,98024.5,14518.7,29595.6,585.7,54178.8,942.2,173.4,651
02655,1825,363.1,857.1,88.5,13.7,111649.8,15544.9,35591,651.1,60853.1,1067.9,211.2,641.6
02657,2131,302.7,723,71.6,11.2,96934.3,13816.9,30225.1,579.5,53066.8,989.4,158.1,551.6
02659,425,313.1,828.5,72.6,12.8,85877.9,13626.2,24207.6,532.6,48015.1,883.3,170.1,630.1
